Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4005,0,2500.0,2755.225034512302,1104.8857149435207,5228.535621077754,10264.255680399501,22.550403566299398,0.0,2500,2900,3200,3600,4100,4200,4600,5100,5200,5200,5200
GET,/cart,9326,0,2300.0,2393.3764069876606,576.9786960445344,4691.745209041983,13233.090714132533,52.510627630289186,0.0,2300,2600,2700,2900,3200,3500,3800,4000,4500,4700,4700
POST,/cart,8846,0,3100.0,3150.6655916806094,978.5159169696271,6040.019004023634,17748.695342527695,49.80795753994619,0.0,3100,3300,3500,3600,3900,4200,4400,4600,5100,6000,6000
POST,/cart/checkout,2875,0,2100.0,2087.038843605708,486.12651403527707,4596.665784949437,6562.493217391304,16.187867728616922,0.0,2100,2200,2300,2400,2500,2700,2900,3100,4000,4600,4600
GET,/product/0PUK6V6EV0,4367,0,2200.0,2232.1483757229234,682.4738830327988,3619.810190051794,7652.744675978933,24.588667259433077,0.0,2200,2400,2400,2500,2700,2800,2900,3000,3300,3600,3600
GET,/product/1YMWWN1N4O,4455,0,2200.0,2235.7877691841577,664.4771780120209,3604.293606011197,7668.773063973064,25.084156775995957,0.0,2200,2400,2400,2500,2700,2800,2900,3000,3400,3600,3600
GET,/product/2ZYFJ3GM2N,4491,0,2200.0,2233.761467003816,615.6741429585963,3501.7482090042904,7667.21487419283,25.286857032771685,0.0,2200,2400,2400,2500,2700,2800,2900,3000,3300,3500,3500
GET,/product/66VCHSJNUP,4375,0,2200.0,2238.2771072377027,501.6711700009182,3752.0277010044083,7634.200457142857,24.63371176093879,0.0,2200,2400,2500,2500,2600,2800,2900,3000,3500,3800,3800
GET,/product/6E92ZMYYFZ,4330,0,2200.0,2231.9869446527628,665.3741199988872,3600.4168950021267,7618.382217090069,24.38033643996914,0.0,2200,2400,2400,2500,2600,2800,2900,3000,3300,3600,3600
GET,/product/9SIQT8TOJO,4307,0,2200.0,2238.660334713193,669.9039270170033,3452.3906940594316,7673.554678430462,24.2508334981402,0.0,2200,2400,2400,2500,2600,2800,2900,3000,3300,3500,3500
GET,/product/L9ECAV7KIM,4420,0,2200.0,2244.576787451422,695.2774970559403,3552.422755979933,7635.989366515837,24.887087081908447,0.0,2200,2400,2500,2500,2700,2800,2900,3000,3300,3600,3600
GET,/product/LS4PSXUNUM,4345,0,2200.0,2240.474547811691,669.7720589581877,3575.385726056993,7638.6253164556965,24.464794880292356,0.0,2200,2400,2400,2500,2700,2800,2900,3000,3300,3600,3600
GET,/product/OLJCESPC7Z,4327,0,2200.0,2242.4378075150166,702.9591450700536,3564.002175000496,7668.080194129882,24.363444751904492,0.0,2200,2400,2500,2500,2600,2800,2900,3000,3300,3600,3600
POST,/setCurrency,6202,0,2400.0,2467.3809402889774,1188.7837259564549,4450.1760239945725,10282.409867784585,34.920749792306836,0.0,2400,2600,2700,2800,3000,3300,3700,4000,4200,4500,4500
,Aggregated,70671,0,2300.0,2415.798142415738,486.12651403527707,6040.019004023634,9986.261238697627,397.91749573881265,0.0,2300,2500,2700,2800,3100,3500,4000,4200,5100,5200,6000
