Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1534,0,410.0,473.5214563720766,203.10678699752316,1742.6859000115655,10285.433507170796,8.652462869772426,0.0,410,460,480,490,570,880,1700,1700,1700,1700,1700
GET,/cart,4428,0,200.0,239.09519804503736,75.15328301815316,1303.1892310245894,14327.93970189702,24.975948883541264,0.0,200,260,290,310,380,460,560,830,1200,1300,1300
POST,/cart,4449,0,270.0,304.7318566059313,123.87289997423068,1860.9130460536107,18193.341200269722,25.09439850561768,0.0,270,330,350,370,440,500,630,1000,1700,1900,1900
POST,/cart/checkout,1507,0,190.0,205.37903603517364,90.3400190290995,1692.9171590018086,6562.938951559389,8.50017049853132,0.0,190,200,200,200,210,290,320,820,1500,1700,1700
GET,/product/0PUK6V6EV0,2191,0,200.0,206.57902937449407,64.47720696451142,1125.6948069785722,7737.583751711547,12.358243903305988,0.0,200,220,230,240,260,290,350,830,1100,1100,1100
GET,/product/1YMWWN1N4O,2206,0,200.0,212.62350062804225,58.65785101195797,1133.0375199904665,7759.527651858568,12.442850776217712,0.0,200,220,240,240,260,300,630,890,1100,1100,1100
GET,/product/2ZYFJ3GM2N,2154,0,200.0,208.59880050910294,64.93778101867065,1074.0330680273473,7757.781801299907,12.149546950123732,0.0,200,220,230,240,260,290,350,810,1000,1100,1100
GET,/product/66VCHSJNUP,2164,0,200.0,206.8642968498418,63.16269194940105,1133.2536130212247,7723.836876155268,12.205951532064882,0.0,200,220,230,240,260,290,330,780,1000,1100,1100
GET,/product/6E92ZMYYFZ,2168,0,200.0,206.31668998930596,65.35561400232837,1130.8567089727148,7713.705719557195,12.228513364841342,0.0,200,220,230,240,260,280,330,690,1000,1100,1100
GET,/product/9SIQT8TOJO,2207,0,200.0,209.54955986652,61.15684699034318,1062.0855260058306,7765.6601721794295,12.448491234411827,0.0,200,220,240,240,260,290,350,720,1100,1100,1100
GET,/product/L9ECAV7KIM,2208,0,200.0,209.9794683251895,55.17609900562093,1158.9017049991526,7732.192934782609,12.454131692605943,0.0,200,220,240,240,260,290,360,840,1100,1200,1200
GET,/product/LS4PSXUNUM,2133,0,200.0,204.42734614668035,62.40357697242871,1197.7658669929951,7727.991561181435,12.031097328047316,0.0,200,220,230,240,260,280,340,740,1000,1200,1200
GET,/product/OLJCESPC7Z,2090,0,200.0,210.4054928896503,70.37700398359448,1053.1744040199555,7763.072248803828,11.788557625700372,0.0,200,220,230,240,260,290,650,880,1000,1100,1100
POST,/setCurrency,2971,0,420.0,444.96989826860175,205.53849899442866,1491.8912979774177,10288.099293167284,16.757801294715694,0.0,420,470,490,500,530,610,800,1100,1400,1500,1500
,Aggregated,34410,0,220.0,256.90769092118825,55.17609900562093,1860.9130460536107,10222.583057250798,194.0881664594975,0.0,220,250,290,330,420,490,640,920,1700,1800,1900
