Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4156,0,7000.0,6738.699581974263,3194.6906979428604,10716.857938969042,10242.51323387873,23.357986294466663,0.0,7000,7700,8000,8200,8700,9100,9600,9700,10000,11000,11000
GET,/cart,6548,0,6100.0,6150.194349403956,600.2239540102892,11281.437505036592,11432.854764813683,36.80175511457356,0.0,6100,6700,7100,7400,8000,8600,9300,9700,11000,11000,11000
POST,/cart,6104,0,8500.0,8498.881381599702,1013.5401180014014,13870.443391031586,17075.26654652687,34.30633983191158,0.0,8500,9200,9500,9800,10000,11000,12000,12000,13000,14000,14000
POST,/cart/checkout,1991,0,4900.0,4924.063847716544,1283.7287689908408,8255.798375001177,6562.054746358614,11.19002663914416,0.0,4900,5200,5500,5700,6100,6500,6800,7200,8000,8300,8300
GET,/product/0PUK6V6EV0,3219,0,5900.0,5824.941491832648,825.6665209773928,10049.84804999549,7636.371854613234,18.091760799299372,0.0,5900,6300,6600,6700,7200,7500,7900,8300,9300,10000,10000
GET,/product/1YMWWN1N4O,3266,0,5900.0,5845.347096746665,971.67337796418,10590.620559989475,7644.69871402327,18.355915119761338,0.0,5900,6300,6500,6700,7100,7600,8100,8400,9400,11000,11000
GET,/product/2ZYFJ3GM2N,3207,0,5800.0,5797.429962435839,769.160797004588,9860.447670973372,7652.046772684752,18.02431714301121,0.0,5800,6200,6500,6700,7200,7500,8100,8300,9300,9900,9900
GET,/product/66VCHSJNUP,3185,0,5900.0,5816.7051971417195,692.2587400185876,10584.641041001305,7614.611302982731,17.90067043981625,0.0,5900,6200,6500,6700,7100,7600,8000,8300,9200,11000,11000
GET,/product/6E92ZMYYFZ,3159,0,5900.0,5828.509024054849,967.0092389569618,9703.65572400624,7604.729661285217,17.754542517858564,0.0,5900,6300,6500,6700,7200,7500,7900,8200,9300,9700,9700
GET,/product/9SIQT8TOJO,3129,0,5900.0,5800.62366014742,825.8898499771021,10028.34509004606,7657.837967401726,17.585933377138158,0.0,5900,6300,6500,6700,7100,7500,8000,8200,9200,10000,10000
GET,/product/L9ECAV7KIM,3062,0,5900.0,5853.689298203308,823.4323099604808,9687.6744570327,7613.502939255389,17.20937296286259,0.0,5900,6300,6600,6800,7200,7600,8100,8300,9200,9700,9700
GET,/product/LS4PSXUNUM,3113,0,5900.0,5850.525001845226,830.5290639982559,9841.449311003089,7617.731448763251,17.496008502087278,0.0,5900,6300,6600,6700,7200,7600,8000,8300,9200,9800,9800
GET,/product/OLJCESPC7Z,3159,0,5900.0,5842.831044291992,754.9545270157978,9932.189614977688,7646.516302627414,17.754542517858564,0.0,5900,6300,6600,6800,7200,7600,8000,8200,9400,9900,9900
POST,/setCurrency,4227,0,7600.0,7550.523611493306,3774.7181020095013,12285.51460802555,10270.898746155666,23.757027927504954,0.0,7600,8100,8300,8600,9100,9500,10000,10000,11000,12000,12000
,Aggregated,51525,0,6200.0,6365.669176815449,600.2239540102892,13870.443391031586,9619.526598738477,289.58619918729426,0.0,6200,6900,7300,7700,8500,9300,10000,11000,12000,13000,14000
