Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1588,0,420.0,460.4754310833778,184.54253394156694,1476.8380910390988,10285.080604534005,8.95844501836454,0.0,420,450,480,490,530,740,1500,1500,1500,1500,1500
GET,/cart,4447,0,200.0,236.1702635188306,74.85284702852368,1200.399926980026,13970.512930065213,25.087030854324375,0.0,200,250,290,310,380,460,590,890,1100,1200,1200
POST,/cart,4365,0,280.0,310.87767730332604,125.1051309518516,1330.2732500014827,18186.268041237112,24.624441124156938,0.0,280,330,350,390,440,530,640,940,1200,1300,1300
POST,/cart/checkout,1458,0,200.0,227.15431805570714,91.41376102343202,1296.0810909280553,6562.743484224966,8.225071055903967,0.0,200,200,210,260,290,310,810,910,1300,1300,1300
GET,/product/0PUK6V6EV0,2127,0,200.0,210.75265033882755,69.9147880077362,1097.2656230442226,7739.358251057828,11.999126293489532,0.0,200,220,240,240,260,280,580,850,1100,1100,1100
GET,/product/1YMWWN1N4O,2117,0,200.0,214.95514688303982,68.91516095492989,1101.845060940832,7760.075578649032,11.942712911761795,0.0,200,220,240,250,270,280,780,890,1100,1100,1100
GET,/product/2ZYFJ3GM2N,2047,0,200.0,210.62616138491765,75.730704003945,1082.6406490523368,7756.909623839765,11.547819239667641,0.0,200,220,240,250,270,280,330,870,1000,1100,1100
GET,/product/66VCHSJNUP,2131,0,200.0,211.01205139292,87.2250939719379,1106.465572025627,7722.588925387142,12.021691646180626,0.0,200,220,240,240,260,280,380,840,1100,1100,1100
GET,/product/6E92ZMYYFZ,2142,0,200.0,208.40890641383137,77.27763894945383,1120.2844689833,7712.743230625583,12.083746366081137,0.0,200,220,240,240,260,280,320,770,1000,1100,1100
GET,/product/9SIQT8TOJO,2127,0,200.0,214.43767400937253,84.30782204959542,1089.0475090127438,7763.99905970851,11.999126293489532,0.0,200,220,240,240,270,280,710,910,1100,1100,1100
GET,/product/L9ECAV7KIM,2175,0,200.0,210.13312740106906,77.03752792440355,1107.3517289478332,7729.214252873563,12.269910525782667,0.0,200,220,240,250,270,280,370,810,1000,1100,1100
GET,/product/LS4PSXUNUM,2117,0,200.0,214.51549481284437,80.58235596399754,1130.2137729944661,7730.85781766651,11.942712911761795,0.0,200,220,240,250,270,280,770,880,1100,1100,1100
GET,/product/OLJCESPC7Z,2104,0,200.0,211.4891405555972,60.86757802404463,1085.5402280576527,7761.60788973384,11.869375515515738,0.0,200,220,230,240,270,280,370,860,1100,1100,1100
POST,/setCurrency,3006,0,430.0,440.50711088995706,210.9032009029761,1278.9182040141895,10286.305389221558,16.95786254735756,0.0,430,460,480,500,530,580,840,990,1200,1300,1300
,Aggregated,33951,0,220.0,260.2760673474969,60.86757802404463,1476.8380910390988,10194.076492592265,191.52907230383786,0.0,220,260,290,330,430,500,710,910,1400,1500,1500
