Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4471,0,2800.0,2801.7985141955414,939.0287720016204,4282.819694955833,10267.491388951017,24.83573865779097,0.0,2800,3200,3500,3600,3800,3900,4100,4100,4200,4300,4300
GET,/cart,10480,0,2200.0,2190.339138200696,210.0337900337763,5844.578845018987,13192.962213740459,58.214838097438914,0.0,2200,2400,2600,2700,3000,3400,3800,4000,5300,5700,5800
POST,/cart,10300,0,2700.0,2705.622983670185,406.0466280207038,6388.190768018831,17576.080970873787,57.214964924009614,0.0,2700,2900,3000,3200,3500,3800,4100,4400,5400,6100,6400
POST,/cart/checkout,3402,0,1900.0,1853.8470706384303,225.21261201472953,3836.2704449682496,6331.4682539682535,18.897602977813662,0.0,1900,2100,2200,2300,2500,2700,3000,3200,3600,3800,3800
GET,/product/0PUK6V6EV0,4930,0,1900.0,1896.667414073822,293.2733590132557,3609.104790026322,7505.731034482758,27.38541525003567,0.0,1900,2100,2200,2300,2400,2600,2800,3000,3500,3600,3600
GET,/product/1YMWWN1N4O,5051,0,1900.0,1908.5307502748497,200.49949502572417,3820.9363620262593,7535.421104731737,28.057552216618696,0.0,1900,2100,2200,2300,2400,2600,2900,3100,3600,3800,3800
GET,/product/2ZYFJ3GM2N,5021,0,1900.0,1906.5620862475132,287.3691039858386,3564.4546360126697,7527.0183230432185,27.890906687713816,0.0,1900,2100,2200,2300,2400,2600,2900,3000,3500,3600,3600
GET,/product/66VCHSJNUP,5002,0,1900.0,1904.569285954511,200.9300019708462,3878.901762946043,7490.626949220312,27.785364519407388,0.0,1900,2100,2200,2300,2400,2600,2800,3100,3600,3900,3900
GET,/product/6E92ZMYYFZ,4894,0,1900.0,1908.6645703925817,245.20322098396719,3831.5166489919648,7486.7676747037185,27.185440615349812,0.0,1900,2100,2200,2300,2400,2600,2900,3100,3500,3800,3800
GET,/product/9SIQT8TOJO,5043,0,1900.0,1899.4370116970927,249.28111000917852,3625.9113650303334,7539.188776521912,28.01311340891073,0.0,1900,2100,2200,2300,2400,2600,2800,3000,3500,3600,3600
GET,/product/L9ECAV7KIM,5102,0,1900.0,1903.6298017974732,199.270602024626,3909.7001749905758,7506.901019208153,28.340849615756998,0.0,1900,2100,2200,2300,2400,2600,2900,3000,3500,3900,3900
GET,/product/LS4PSXUNUM,5019,0,1900.0,1907.8151388724705,289.13471597479656,3770.4719019820914,7509.3285515042835,27.87979698578682,0.0,1900,2100,2200,2300,2400,2600,2900,3100,3600,3800,3800
GET,/product/OLJCESPC7Z,5013,0,1900.0,1911.3163631430768,248.32417402649298,3626.3662700075656,7541.571713544784,27.846467880005846,0.0,1900,2100,2200,2300,2400,2600,2900,3100,3500,3600,3600
POST,/setCurrency,6857,0,2700.0,2618.136735957583,1000.41306798812,4583.125106990337,10283.192358174128,38.08961305669261,0.0,2700,2900,3100,3200,3500,3800,4000,4100,4400,4600,4600
,Aggregated,80585,0,2100.0,2152.855543599909,199.270602024626,6388.190768018831,9878.204082645654,447.63766489333153,0.0,2100,2300,2500,2600,3000,3400,3800,3900,4700,5700,6400
