node_name,timestamp,value
k8s-vm1,1719516738.586,2.053333333333467
k8s-vm1,1719516753.586,2.0346666666666353
k8s-vm1,1719516768.586,2.0459999999999123
k8s-vm1,1719516783.586,2.0373333333332995
k8s-vm1,1719516798.586,2.0420000000000678
k8s-vm1,1719516813.586,2.036666666666618
k8s-vm1,1719516828.586,2.042666666666749
k8s-vm1,1719516843.586,2.0339999999998932
k8s-vm1,1719516858.586,2.042000000000068
k8s-vm1,1719516873.586,2.035999999999937
k8s-vm1,1719516888.586,2.0446666666667324
k8s-vm10,1719516738.586,0.024666666666659388
k8s-vm10,1719516753.586,0.029999999999957557
k8s-vm10,1719516768.586,0.03266666666671275
k8s-vm10,1719516783.586,0.029999999999957557
k8s-vm10,1719516798.586,0.028000000000004854
k8s-vm10,1719516813.586,0.03333333333336365
k8s-vm10,1719516828.586,0.026666666666642413
k8s-vm10,1719516843.586,0.03066666666666909
k8s-vm10,1719516858.586,0.02666666666667273
k8s-vm10,1719516873.586,0.026666666666642413
k8s-vm10,1719516888.586,0.025333333333370924
k8s-vm2,1719516738.586,2.032124766728888
k8s-vm2,1719516753.586,2.029874633235533
k8s-vm2,1719516768.586,2.0253333333333403
k8s-vm2,1719516783.586,2.0239999999999783
k8s-vm2,1719516798.586,2.02533333333331
k8s-vm2,1719516813.586,2.0266666666666726
k8s-vm2,1719516828.586,2.018000000000029
k8s-vm2,1719516843.586,2.03133333333332
k8s-vm2,1719516858.586,2.0239999999999783
k8s-vm2,1719516873.586,2.021460943748359
k8s-vm2,1719516888.586,2.025206721792471
k8s-vm3,1719516738.586,2.97533333333328
k8s-vm3,1719516753.586,2.8179999999999685
k8s-vm3,1719516768.586,2.2433333333333696
k8s-vm3,1719516783.586,3.176000000000022
k8s-vm3,1719516798.586,3.6646666666666228
k8s-vm3,1719516813.586,3.492000000000007
k8s-vm3,1719516828.586,3.642666666666628
k8s-vm3,1719516843.586,3.5146666666666837
k8s-vm3,1719516858.586,3.1893333333333427
k8s-vm3,1719516873.586,3.104666666666647
k8s-vm3,1719516888.586,3.11266666666664
k8s-vm4,1719516738.586,0.9066666666666303
k8s-vm4,1719516753.586,0.5633333333333211
k8s-vm4,1719516768.586,0.1486666666666982
k8s-vm4,1719516783.586,0.19799999999995632
k8s-vm4,1719516798.586,0.18466666666663512
k8s-vm4,1719516813.586,0.2173333333333479
k8s-vm4,1719516828.586,0.2046666666667079
k8s-vm4,1719516843.586,0.222666666666737
k8s-vm4,1719516858.586,0.29399999999992965
k8s-vm4,1719516873.586,0.25133333333336244
k8s-vm4,1719516888.586,0.21266666666664
k8s-vm5,1719516738.586,2.0259999999999003
k8s-vm5,1719516753.586,2.0213333333333745
k8s-vm5,1719516768.586,2.028000000000005
k8s-vm5,1719516783.586,2.0153333333332437
k8s-vm5,1719516798.586,2.0260000000001126
k8s-vm5,1719516813.586,2.0186666666666495
k8s-vm5,1719516828.586,2.0206666666666937
k8s-vm5,1719516843.586,2.019999999999982
k8s-vm5,1719516858.586,2.0259999999999305
k8s-vm5,1719516873.586,2.022666666666737
k8s-vm5,1719516888.586,2.0213333333332835
k8s-vm7,1719516738.586,0.019999999999981814
k8s-vm7,1719516753.586,0.021999999999995155
k8s-vm7,1719516768.586,0.022666666666706692
k8s-vm7,1719516783.586,0.019999999999981814
k8s-vm7,1719516798.586,0.024000000000008494
k8s-vm7,1719516813.586,0.018666666666680008
k8s-vm7,1719516828.586,0.026666666666642417
k8s-vm7,1719516843.586,0.030666666666669097
k8s-vm7,1719516858.586,0.03133333333335031
k8s-vm7,1719516873.586,0.02866666666665576
k8s-vm7,1719516888.586,0.03066666666663878
k8s-vm8,1719516738.586,0.025333333333310296
k8s-vm8,1719516753.586,0.022666666666646053
k8s-vm8,1719516768.586,0.023333333333387905
k8s-vm8,1719516783.586,0.01933333333333091
k8s-vm8,1719516798.586,0.02399999999997817
k8s-vm8,1719516813.586,0.01933333333333091
k8s-vm8,1719516828.586,0.028000000000035167
k8s-vm8,1719516843.586,0.019333333333270274
k8s-vm8,1719516858.586,0.026666666666703046
k8s-vm8,1719516873.586,0.018000000000029104
k8s-vm8,1719516888.586,0.02266666666667637
k8s-vm9,1719516738.586,0.03533333333328604
k8s-vm9,1719516753.586,0.05666666666669092
k8s-vm9,1719516768.586,0.03533333333334667
k8s-vm9,1719516783.586,0.04466666666667152
k8s-vm9,1719516798.586,0.035333333333316355
k8s-vm9,1719516813.586,0.0379999999999806
k8s-vm9,1719516828.586,0.038000000000010914
k8s-vm9,1719516843.586,0.04000000000002425
k8s-vm9,1719516858.586,0.03133333333328968
k8s-vm9,1719516873.586,0.04066666666670547
k8s-vm9,1719516888.586,0.03866666666666181
