request_type,request_context,name,response_time
GET,index,/productpage?u=normal,1613.3604719943833
GET,index,/productpage?u=normal,1612.9476710048039
GET,index,/productpage?u=normal,1610.4770980018657
GET,index,/productpage?u=normal,1625.10326699703
GET,index,/productpage?u=normal,1626.3328130007721
GET,index,/productpage?u=normal,1622.163054998964
GET,index,/productpage?u=normal,1633.134080999298
GET,index,/productpage?u=normal,1643.1187709968071
GET,index,/productpage?u=normal,1657.1845300204586
GET,index,/productpage?u=normal,1661.1165399954189
GET,index,/productpage?u=normal,1670.528746995842
GET,index,/productpage?u=normal,1671.864623989677
GET,index,/productpage?u=normal,1680.4631800041534
GET,index,/productpage?u=normal,1684.4369389873464
GET,index,/productpage?u=normal,1686.7687909980305
GET,index,/productpage?u=normal,1702.2960970061831
GET,index,/productpage?u=normal,1692.3663310008124
GET,index,/productpage?u=normal,1704.4071099953726
GET,index,/productpage?u=normal,1706.1928769981023
GET,index,/productpage?u=normal,1718.0993230140302
GET,index,/productpage?u=normal,1724.3072979908902
GET,index,/productpage?u=normal,1739.8711229907349
GET,index,/productpage?u=normal,1744.1788429860026
GET,index,/productpage?u=normal,1782.89324400248
GET,index,/productpage?u=normal,1780.5779250047635
GET,index,/productpage?u=normal,1788.229711994063
GET,index,/productpage?u=normal,1792.606972012436
GET,index,/productpage?u=normal,1799.1063880035654
GET,index,/productpage?u=normal,1806.35906898533
GET,index,/productpage?u=normal,1806.5814999863505
GET,index,/productpage?u=normal,1827.9397369769868
GET,index,/productpage?u=normal,1824.2591730086133
GET,index,/productpage?u=normal,1834.7594289807603
GET,index,/productpage?u=normal,1842.0144350093324
GET,index,/productpage?u=normal,1852.699348994065
GET,index,/productpage?u=normal,1862.3409590218216
GET,index,/productpage?u=normal,1861.4616059930995
GET,index,/productpage?u=normal,1870.1912219985388
GET,index,/productpage?u=normal,1875.5114859959576
GET,index,/productpage?u=normal,1876.6413039993495
GET,index,/productpage?u=normal,1885.872749000555
GET,index,/productpage?u=normal,1874.8141069954727
GET,index,/productpage?u=normal,1914.4964310107753
GET,index,/productpage?u=normal,1911.4335749763995
GET,index,/productpage?u=normal,1931.142934015952
GET,index,/productpage?u=normal,1932.9668639984448
GET,index,/productpage?u=normal,1936.9114470027853
GET,index,/productpage?u=normal,1933.328318002168
GET,index,/productpage?u=normal,1950.3047860052902
GET,index,/productpage?u=normal,2165.3949869796634
GET,index,/productpage?u=test,592.9370069934521
GET,index,/productpage?u=test,620.1704989944119
GET,index,/productpage?u=test,642.6186589815188
GET,index,/productpage?u=test,675.7492269971408
GET,index,/productpage?u=normal,734.9669190007262
GET,index,/productpage?u=normal,698.702260007849
GET,index,/productpage?u=test,743.0520639754832
GET,index,/productpage?u=test,691.8702149996534
GET,index,/productpage?u=test,751.7116479866672
GET,index,/productpage?u=normal,679.6293880033772
GET,index,/productpage?u=normal,756.1169920081738
GET,index,/productpage?u=normal,816.29464100115
GET,index,/productpage?u=normal,675.7217150006909
GET,index,/productpage?u=normal,803.3670530130621
GET,index,/productpage?u=test,769.0978999889921
GET,index,/productpage?u=normal,692.0964540040586
GET,index,/productpage?u=normal,786.9013929739594
GET,index,/productpage?u=normal,817.0501489948947
GET,index,/productpage?u=normal,742.9513740062248
GET,index,/productpage?u=normal,802.5751349923667
GET,index,/productpage?u=normal,708.5728549864143
GET,index,/productpage?u=test,769.3886909983121
GET,index,/productpage?u=test,838.2394570217002
GET,index,/productpage?u=normal,830.055624974193
GET,index,/productpage?u=normal,803.5630939994007
GET,index,/productpage?u=normal,739.9070049868897
GET,index,/productpage?u=normal,797.2626440168824
GET,index,/productpage?u=normal,768.1352790095843
GET,index,/productpage?u=test,760.8000329928473
GET,index,/productpage?u=test,846.0682279837783
GET,index,/productpage?u=normal,819.7896129859146
GET,index,/productpage?u=test,827.8110480168834
GET,index,/productpage?u=test,868.2973120012321
GET,index,/productpage?u=test,902.791189000709
GET,index,/productpage?u=test,923.9928610040806
GET,index,/productpage?u=normal,921.7165730078705
GET,index,/productpage?u=test,952.4323350051418
GET,index,/productpage?u=test,976.574939006241
GET,index,/productpage?u=test,984.8283930041362
GET,index,/productpage?u=test,1001.4166350010782
GET,index,/productpage?u=normal,1008.9610090071801
GET,index,/productpage?u=normal,1023.1935250048991
GET,index,/productpage?u=normal,1008.5056580137461
GET,index,/productpage?u=test,1014.9245420179795
GET,index,/productpage?u=normal,1025.5727669864427
GET,index,/productpage?u=normal,1066.3756990106776
GET,index,/productpage?u=normal,1093.1870630010962
GET,index,/productpage?u=test,1095.3786189784296
GET,index,/productpage?u=normal,871.3715080230031
GET,index,/productpage?u=normal,1225.4908739996608
GET,index,/productpage?u=test,963.3790649822913
GET,index,/productpage?u=test,1003.5952569742221
GET,index,/productpage?u=test,876.8827640160453
GET,index,/productpage?u=test,975.7449780008756
GET,index,/productpage?u=test,950.2834590093698
GET,index,/productpage?u=normal,935.3691130236257
GET,index,/productpage?u=normal,958.6708059941884
GET,index,/productpage?u=normal,957.2702769946773
GET,index,/productpage?u=normal,1044.2970599979162
GET,index,/productpage?u=test,1020.9093929734081
GET,index,/productpage?u=normal,954.2505650024395
GET,index,/productpage?u=normal,1048.9999770070426
GET,index,/productpage?u=normal,1029.4338499952573
GET,index,/productpage?u=normal,1019.5404629921541
