timestamp,value
1701236598.2,0.002175633333333334
1701236658.2,0.0030766666666666646
1701236718.2,0.0015142333333333332
1701236778.2,0.0031968000000000035
1701236838.2,0.002394466666666665
1701236898.2,0.0019039999999999947
1701236958.2,0.0023872333333333274
1701237018.2,0.002678466666666668
1701237078.2,0.0020358000000000025
1701237138.2,0.0021304333333333368
1701237198.2,0.0016099666666666698
1701237258.2,0.002002433333333335
1701237318.2,0.002357900000000009
1701237378.2,0.002284166666666672
1701237438.2,0.0022463666666666733
1701237498.2,0.0023191666666666647
1701237558.2,0.002429866666666669
1701237618.2,0.003368500000000004
1701237678.2,0.0023524999999999944
1701237738.2,0.001031966666666658
1701237798.2,0.0022292333333333286
1701237858.2,0.002498666666666664
1701237918.2,0.002523033333333332
1701237978.2,0.0022517666666666586
1701238038.2,0.002252300000000007
1701238098.2,0.00225216666666667
1701238158.2,0.0024085999999999903
1701238218.2,0.0023951333333333065
1701238278.2,0.002259266666666685
1701238338.2,0.0026627999999999947
1701238398.2,0.0027743666666666536
1701238458.2,0.0017089000000000058
1701238518.2,0.0020571333333333423
1701238578.2,0.002440733333333345
1701238638.2,0.0033757000000000184
1701238698.2,0.002375999999999993
1701238758.2,0.002750899999999993
1701238818.2,0.0037678000000000247
1701238878.2,0.002122699999999996
1701238938.2,0.0014929000000000118
1701238998.2,0.002660933333333304
1701239058.2,0.001011866666666646
1701239118.2,0.002269066666666664
1701239178.2,0.0024477666666666547
1701239238.2,0.0021173000000000108
