timestamp,value
1701236538.115,0.000009266666666666682
1701236598.115,0.000019466666666666705
1701236658.115,0.000014666666666666648
1701236718.115,0.044051066666666666
1701236778.115,0.11417990000000001
1701236838.115,0.07435383333333329
1701236898.115,0.00001386666666671014
1701236958.115,0.00001823333333324702
1701237018.115,0.00002253333333340398
1701237078.115,0.0000068999999999874715
1701237138.115,0.000011733333333315461
1701237198.115,0.00001253333333330886
1701237258.115,0.000006999999999971844
1701237318.115,0.00003443333333332059
1701237378.115,0.000016566666666643453
1701237438.115,0.000009600000000039207
1701237498.115,0.00001506666666675945
1701237558.115,0.039084366666666766
1701237618.115,0.05049976666666668
1701237678.115,0.0007989666666667006
1701237738.115,0.000021533333333323412
1701237798.115,1.1516272333333333
1701237858.115,1.2044717
1701237918.115,0.000026766666666352044
1701237978.115,0.0000160999999991418
1701238038.115,0.000024399999999976293
1701238098.115,0.000017233333333403305
1701238158.115,0.000021933333332905628
1701238218.115,0.00002313333333271809
1701238278.115,0.00001483333333283099
1701238338.115,0.00001546666666646009
1701238398.115,0.000011299999999891953
1701238458.115,0.000014866666667027555
1701238518.115,0.00002633333333316538
1701238578.115,0.000006566666666193063
1701238638.115,0.000013400000000274304
1701238698.115,0.00001803333333327828
1701238758.115,0.000018566666666212463
1701238818.115,0.000030200000000490946
1701238878.115,0.000014366666666395153
1701238938.115,0.000023466666666157227
1701238998.115,0.000018300000000219067
1701239058.115,0.000021300000000223918
1701239118.115,0.000010533333333266151
1701239178.115,0.000013133333333333515
1701239238.115,0.00002556666666653958
