timestamp,value
1701236538.131,15323136
1701236598.131,15323136
1701236658.131,15323136
1701236718.131,15323136
1701236778.131,15323136
1701236838.131,15323136
1701236898.131,15323136
1701236958.131,15323136
1701237018.131,15323136
1701237078.131,15323136
1701237138.131,15323136
1701237198.131,15323136
1701237258.131,15323136
1701237318.131,15323136
1701237378.131,15323136
1701237438.131,15323136
1701237498.131,15323136
1701237558.131,15323136
1701237618.131,15323136
1701237678.131,15323136
1701237738.131,15323136
1701237798.131,15323136
1701237858.131,15323136
1701237918.131,15323136
1701237978.131,15323136
1701238038.131,15323136
1701238098.131,15323136
1701238158.131,15323136
1701238218.131,15323136
1701238278.131,15323136
1701238338.131,15323136
1701238398.131,15323136
1701238458.131,15323136
1701238518.131,15323136
1701238578.131,15323136
1701238638.131,15323136
1701238698.131,15323136
1701238758.131,15323136
1701238818.131,15323136
1701238878.131,15323136
1701238938.131,15323136
1701238998.131,15323136
1701239058.131,15323136
1701239118.131,15323136
1701239178.131,15323136
1701239238.131,15323136
