timestamp,value
1701235638.094,620858390.7555555
1701235698.094,310462236.4444444
1701235758.094,310547615.2888889
1701235818.094,621076935.111111
1701235878.094,619192502.0444443
1701235938.094,309663243.37777776
1701235998.094,619260131.5555555
1701236058.094,619747373.511111
1701236118.094,311225821.8666666
1701236178.094,931670971.7333332
1701236238.094,309449250.1333333
1701236298.094,617695459.5555555
1701236358.094,924945521.7777777
1701236418.094,615382129.7777777
1701236478.094,308354343.8222222
1701236538.094,614651494.4
1701236598.094,307282011.02222216
1701236658.094,614716484.2666667
1701236718.094,615266349.511111
1701236778.094,615275178.6666666
1701236838.094,615445845.3333333
1701236898.094,307936642.8444444
1701236958.094,271428.26666666666
1701237018.094,308265597.15555555
1701237078.094,616478583.4666666
1701237138.094,308538845.8666666
1701237198.094,617008059.7333332
1701237258.094,925228782.9333333
1701237318.094,308402130.48888886
1701237378.094,616450093.511111
1701237438.094,923902771.1999999
1701237498.094,924248473.5999999
1701237558.094,923069735.8222221
1701237618.094,922431487.9999999
1701237678.094,615622246.4
1701237738.094,42962.48888888888
1701237798.094,921279783.8222221
1701237858.094,920759227.7333332
1701237918.094,19933.866666666665
1701237978.094,307358196.6222222
1701238038.094,614761267.1999999
1701238098.094,140902.4
1701238158.094,308342237.8666666
1701238218.094,924678280.5333332
1701238278.094,308163015.1111111
1701238338.094,48969.95555555555
1701238398.094,923530399.2888888
1701238458.094,308129700.9777777
1701238518.094,615797919.2888888
1701238578.094,615183155.1999999
1701238638.094,307538784.71111107
1701238698.094,307784271.6444444
1701238758.094,115143.1111111111
1701238818.094,615551977.2444444
1701238878.094,615475336.5333333
1701238938.094,615451306.6666666
1701238998.094,615333341.8666666
1701239058.094,615202998.0444443
1701239118.094,922706830.2222221
1701239178.094,922416924.4444443
1701239238.094,614803592.5333333
