timestamp,value
1701235638.077,273414007.46666664
1701235698.077,546485134.2222222
1701235758.077,0
1701235818.077,273418649.59999996
1701235878.077,282489833.24444443
1701235938.077,565706843.0222222
1701235998.077,283020765.8666666
1701236058.077,283011845.68888885
1701236118.077,283041883.02222216
1701236178.077,283412343.46666664
1701236238.077,841295098.311111
1701236298.077,549507800.1777778
1701236358.077,283253691.7333333
1701236418.077,849673147.7333332
1701236478.077,566347184.3555555
1701236538.077,566227126.0444443
1701236598.077,566066562.8444444
1701236658.077,283161304.17777777
1701236718.077,283046525.15555555
1701236778.077,283032234.6666666
1701236838.077,565987737.5999999
1701236898.077,282993823.2888889
1701236958.077,566077485.511111
1701237018.077,565977452.0888888
1701237078.077,565852842.6666666
1701237138.077,282998920.5333333
1701237198.077,58163.19999999999
1701237258.077,0
1701237318.077,565967621.6888888
1701237378.077,283057811.91111106
1701237438.077,283011936.71111107
1701237498.077,566000571.7333332
1701237558.077,283020128.71111107
1701237618.077,43235.55555555555
1701237678.077,848803430.3999999
1701237738.077,283108350.7711454
1701237798.077,849056381.1555555
1701237858.077,283126078.57777774
1701237918.077,566231629.8502156
1701237978.077,566120447.9999999
1701238038.077,566072297.2444444
1701238098.077,565936856.1777778
1701238158.077,565936492.0888888
1701238218.077,283110331.7333333
1701238278.077,728.1777777777777
1701238338.077,565988225.6100271
1701238398.077,125610.66666666666
1701238458.077,10285.51111111111
1701238518.077,566202732.0888888
1701238578.077,566269451.3777777
1701238638.077,849205930.6666665
1701238698.077,283020947.91111106
1701238758.077,283046798.2222222
1701238818.077,567776870.4
1701238878.077,567736274.4888889
1701238938.077,0
1701238998.077,284683650.8444444
1701239058.077,852674909.9959998
1701239118.077,568454985.9555554
1701239178.077,568603443.1999999
1701239238.077,568645859.5555555
