timestamp,value
1701236538.112,1798144
1701236598.112,1802240
1701236658.112,1798144
1701236718.112,4472832
1701236778.112,4104192
1701236838.112,4120576
1701236898.112,4120576
1701236958.112,4120576
1701237018.112,4120576
1701237078.112,4120576
1701237138.112,4120576
1701237198.112,4120576
1701237258.112,4120576
1701237318.112,4120576
1701237378.112,4120576
1701237438.112,4120576
1701237498.112,4120576
1701237558.112,5296128
1701237618.112,5328896
1701237678.112,5197824
1701237738.112,5197824
1701237798.112,15212544
1701237858.112,16531456
1701237918.112,14630912
1701237978.112,14626816
1701238038.112,14626816
1701238098.112,14626816
1701238158.112,14626816
1701238218.112,14626816
1701238278.112,14626816
1701238338.112,14626816
1701238398.112,14626816
1701238458.112,14626816
1701238518.112,14626816
1701238578.112,14626816
1701238638.112,14626816
1701238698.112,14626816
1701238758.112,14626816
1701238818.112,14626816
1701238878.112,14626816
1701238938.112,14626816
1701238998.112,14626816
1701239058.112,14626816
1701239118.112,14626816
1701239178.112,14626816
1701239238.112,14626816
