timestamp,value
1701235638.072,0.027333333333335468
1701235698.072,0.025555555555560258
1701235758.072,0.023777777777774938
1701235818.072,0.026666666666664358
1701235878.072,0.06622222222222299
1701235938.072,0.0193333333333343
1701235998.072,0.018000000000004197
1701236058.072,0.021555555555557663
1701236118.072,0.01688888888888521
1701236178.072,0.021333333333328455
1701236238.072,0.1326666666666585
1701236298.072,0.021777777777777466
1701236358.072,0.02333333333333374
1701236418.072,0.018222222222222858
1701236478.072,0.01644444444444725
1701236538.072,0.01688888888889015
1701236598.072,0.018666666666666977
1701236658.072,0.018000000000000203
1701236718.072,0.014888888888889399
1701236778.072,0.040888888888891174
1701236838.072,0.015999999999998394
1701236898.072,0.017777777777779055
1701236958.072,0.02133333333333556
1701237018.072,0.015555555555554037
1701237078.072,0.014666666666662482
1701237138.072,0.01577777777777132
1701237198.072,0.018666666666666505
1701237258.072,0.01666666666666761
1701237318.072,0.017999999999998198
1701237378.072,0.016444444444444487
1701237438.072,0.014444444444445516
1701237498.072,0.01644444444444733
1701237558.072,0.015555555555554195
1701237618.072,0.014222222222226338
1701237678.072,0.015777777777772582
1701237738.072,0.014889550646694973
1701237798.072,0.01688888888889279
1701237858.072,0.016000000000001395
1701237918.072,0.016000711142720114
1701237978.072,0.017333333333334776
1701238038.072,0.018666666666661526
1701238098.072,0.015777777777780323
1701238158.072,0.01822222222222112
1701238218.072,0.01711111111111639
1701238278.072,0.018888888888885284
1701238338.072,0.017778567936346662
1701238398.072,0.016666666666666823
1701238458.072,0.016222222222226333
1701238518.072,0.017555555555556684
1701238578.072,0.01777777777778237
1701238638.072,0.018000000000001785
1701238698.072,0.017111111111111337
1701238758.072,0.01799999999999523
1701238818.072,0.017111111111107274
1701238878.072,0.016222222222220885
1701238938.072,0.017777777777778267
1701238998.072,0.06444444444444467
1701239058.072,0.024001066714075904
1701239118.072,0.018666666666670412
1701239178.072,0.019555555555559635
1701239238.072,0.01688888888889239
