timestamp,value
1701235638.083,152189.15555555554
1701235698.083,946590515.1999999
1701235758.083,630974327.4666666
1701235818.083,631223364.2666667
1701235878.083,6834221.51111111
1701235938.083,81828.97777777776
1701235998.083,645140479.9999999
1701236058.083,645219760.3555555
1701236118.083,645223037.1555555
1701236178.083,68266.66666666666
1701236238.083,959467975.111111
1701236298.083,880576011.3777777
1701236358.083,294815971.5555555
1701236418.083,304047081.24444443
1701236478.083,303967163.7333333
1701236538.083,795887388.4444443
1701236598.083,256814375.8222222
1701236658.083,257021269.3333333
1701236718.083,757137407.9999999
1701236778.083,721932834.1333332
1701236838.083,684983819.3777777
1701236898.083,467607460.9777777
1701236958.083,231550520.88888887
1701237018.083,694468061.8666666
1701237078.083,464348319.2888888
1701237138.083,232290258.48888886
1701237198.083,232420693.3333333
1701237258.083,232545939.9111111
1701237318.083,465023431.11111104
1701237378.083,465081048.1777777
1701237438.083,232577797.68888885
1701237498.083,232632137.95555553
1701237558.083,693985644.0888888
1701237618.083,685878658.8444444
1701237678.083,229108485.68888885
1701237738.083,684247449.5999999
1701237798.083,676714541.511111
1701237858.083,666196286.5777777
1701237918.083,223937968.35555553
1701237978.083,670829044.6222222
1701238038.083,95300.26666666665
1701238098.083,453135291.7333333
1701238158.083,225649732.26666665
1701238218.083,225802558.57777774
1701238278.083,451290362.31111103
1701238338.083,225599123.9111111
1701238398.083,451425166.22222215
1701238458.083,71179.37777777777
1701238518.083,451460118.7555555
1701238578.083,225806381.51111108
1701238638.083,451498166.0444444
1701238698.083,451390122.6666666
1701238758.083,451400135.11111104
1701238818.083,451386117.68888885
1701238878.083,451415699.91111106
1701238938.083,225665206.0444444
1701238998.083,676797189.6888888
1701239058.083,225551974.39999998
1701239118.083,451144999.8222222
1701239178.083,225629434.3111111
1701239238.083,451355443.1999999
