timestamp,value
1701236538.182,0.0014815
1701236598.182,0.0006337
1701236658.182,0.0004617666666666663
1701236718.182,0.0097013
1701236778.182,0.017470066666666662
1701236838.182,0.0334689
1701236898.182,0.0009404333333333347
1701236958.182,0.0013528999999999828
1701237018.182,0.00118656666666667
1701237078.182,0.0012935999999999837
1701237138.182,0.0013368999999999963
1701237198.182,0.0011846666666666709
1701237258.182,0.0012747999999999907
1701237318.182,0.0011415999999999946
1701237378.182,0.0012123666666666645
1701237438.182,0.001088833333333324
1701237498.182,0.0007317333333333546
1701237558.182,0.0014070666666666713
1701237618.182,0.0012819333333333146
1701237678.182,0.0011888333333333278
1701237738.182,0.0011514000000000025
1701237798.182,0.0017013333333333177
1701237858.182,0.0010104999999999956
1701237918.182,0.0011991666666666845
1701237978.182,0.0012777999999999956
1701238038.182,0.0011043666666666675
1701238098.182,0.0012556333333333392
1701238158.182,0.0014047333333333375
1701238218.182,0.0009480999999999777
1701238278.182,0.00138173333333332
1701238338.182,0.001234733333333319
1701238398.182,0.0011309666666666552
1701238458.182,0.0014149999999999885
1701238518.182,0.0006631666666666665
1701238578.182,0.0013187333333333365
1701238638.182,0.0013447333333333293
1701238698.182,0.0005014000000000074
1701238758.182,0.0009429666666666669
1701238818.182,0.0011260000000000048
1701238878.182,0.0010815999999999862
1701238938.182,0.0013243000000000115
1701238998.182,0.0013654999999999974
1701239058.182,0.0011124333333333365
1701239118.182,0.0012941333333333323
1701239178.182,0.0011873666666666635
1701239238.182,0.0006753333333333462
