timestamp,value
1701239674.093,653537006.9333333
1701239734.093,435313959.8222222
1701239794.093,217628216.88888887
1701239854.093,435197269.33333325
1701239914.093,435469698.8444444
1701239974.093,652668472.8888888
1701240034.093,434837276.4444444
1701240094.093,435212287.99999994
1701240154.093,652778973.8666666
1701240214.093,435276458.6666666
1701240274.093,435091865.59999996
1701240334.093,217565320.5333333
1701240394.093,217817087.99999997
1701240454.093,217751278.9333333
1701240514.093,217720786.48888886
1701240574.093,628561510.4
1701240634.093,627260438.7555555
1701240694.093,621881844.6222222
1701240754.093,591003192.8888888
1701240814.093,552598823.8222221
1701240874.093,373133494.0444444
1701240934.093,374050815.99999994
1701240994.093,559778929.7777777
1701241054.093,372518624.44162947
1701241114.093,371844742.0050226
1701241174.093,187273033.95555553
1701241234.093,372283255.46666664
1701241294.093,554999716.9777777
1701241354.093,370532260.9777777
1701241414.093,186925238.0444444
1701241474.093,371848169.24444443
