timestamp,value
1701239674.082,284165006.2222222
1701239734.082,852363218.4888887
1701239794.082,284112304.35555553
1701239854.082,568129217.4222221
1701239914.082,568160347.0222222
1701239974.082,568073022.1767923
1701240034.082,567982307.5555555
1701240094.082,852060751.6444443
1701240154.082,851917482.6666665
1701240214.082,7190.755555555555
1701240274.082,283951045.02022135
1701240334.082,567759394.1333333
1701240394.082,283865998.2222222
1701240454.082,283995795.91111106
1701240514.082,567907123.1999999
1701240574.082,507073058.13333327
1701240634.082,249508750.22222218
1701240694.082,499341266.48888886
1701240754.082,747709690.311111
1701240814.082,249526135.46666664
1701240874.082,23483.73333333333
1701240934.082,498941769.9555555
1701240994.082,0
1701241054.082,731658581.8036357
1701241114.082,730273981.2436109
1701241174.082,749486717.1555555
1701241234.082,247370820.26666665
1701241294.082,247366269.15555552
1701241354.082,499271270.3999999
1701241414.082,499072659.91111106
1701241474.082,249567004.44444442
