timestamp,value
1701240574.164,0.0023148
1701240634.164,0.001909233333333334
1701240694.164,0.0014650333333333357
1701240754.164,0.2118321333333333
1701240814.164,0.20243099999999997
1701240874.164,0.001787899999999946
1701240934.164,0.0020028666666667286
1701240994.164,0.0027399333333332737
1701241054.164,0.0026613215095346097
1701241114.164,0.0023232225592480235
1701241174.164,0.001794833333333301
1701241234.164,0.00215876666666676
1701241294.164,0.0029363666666666196
1701241354.164,0.0029478999999999664
1701241414.164,0.002453199999999948
1701241474.164,0.0011261333333332383
