timestamp,value
1701240574.186,0.0005813
1701240634.186,0.00001943333333333334
1701240694.186,0.000012966666666666683
1701240754.186,0.40734176666666666
1701240814.186,0.28665566666666664
1701240874.186,0.00001566666666666568
1701240934.186,0.000015166666666743823
1701240994.186,0.00001606666666660317
1701241054.186,0.000015600000000167333
1701241114.186,0.000013200000000068712
1701241174.186,0.000014700000000071137
1701241234.186,0.00001786666666655871
1701241294.186,0.0000226666666665191
1701241354.186,0.000018800000000140926
1701241414.186,0.00000496666666667996
1701241474.186,0.000018499999999950963
