timestamp,value
1701240574.109,0.00009026666666666662
1701240634.109,0.00008019999999999994
1701240694.109,0.0000711000000000001
1701240754.109,0.00007113333333333335
1701240814.109,0.00008566666666666654
1701240874.109,0.000055366666666666524
1701240934.109,0.00007293333333333342
1701240994.109,0.00008260000000000003
1701241054.109,0.000046939591945592734
1701241114.109,0.00008609713009566354
1701241174.109,0.00008513333333333336
1701241234.109,0.00008846666666666678
1701241294.109,0.00007693333333333349
1701241354.109,0.00010566666666666687
1701241414.109,0.00008086666666666658
1701241474.109,0.00009066666666666667
