timestamp,value
1701240574.125,7852032
1701240634.125,7852032
1701240694.125,22945792
1701240754.125,25059328
1701240814.125,25915392
1701240874.125,20058112
1701240934.125,20049920
1701240994.125,20049920
1701241054.125,172548096
1701241114.125,172351488
1701241174.125,21073920
1701241234.125,50896896
1701241294.125,50860032
1701241354.125,27021312
1701241414.125,27009024
1701241474.125,27009024
