timestamp,value
1701239674.098,307241142.0444444
1701239734.098,615872102.4
1701239794.098,307791280.35555553
1701239854.098,615521484.8
1701239914.098,559240.5333333332
1701239974.098,307837519.6444444
1701240034.098,382202.3111111111
1701240094.098,307788003.5555555
1701240154.098,615635535.6444443
1701240214.098,614826894.2222222
1701240274.098,307986340.9777777
1701240334.098,308031579.02222216
1701240394.098,1269577.9555555554
1701240454.098,308195965.15555555
1701240514.098,308207251.91111106
1701240574.098,306765459.91111106
1701240634.098,613475760.3555555
1701240694.098,306758724.26666665
1701240754.098,919566017.4222221
1701240814.098,306872046.9333333
1701240874.098,613830382.9333333
1701240934.098,306866494.57777774
1701240994.098,306990921.9555555
1701241054.098,919838264.8888888
1701241114.098,612926175.4105282
1701241174.098,921153353.9555554
1701241234.098,920403148.7999998
1701241294.098,306599799.46666664
1701241354.098,306995655.1111111
1701241414.098,307468970.6666666
1701241474.098,615283279.6444443
