timestamp,value
1701240574.102,1568768
1701240634.102,1568768
1701240694.102,1568768
1701240754.102,6205440
1701240814.102,7311360
1701240874.102,6557696
1701240934.102,6557696
1701240994.102,6557696
1701241054.102,6557696
1701241114.102,6557696
1701241174.102,6557696
1701241234.102,11960320
1701241294.102,13533184
1701241354.102,10227712
1701241414.102,10227712
1701241474.102,10227712
