timestamp,value
1701240574.123,0.00008983333333333343
1701240634.123,0.00008629999999999992
1701240694.123,0.00007340000000000009
1701240754.123,0.11632463333333334
1701240814.123,0.1527522666666666
1701240874.123,0.00004553333333324379
1701240934.123,0.00009373333333340857
1701240994.123,0.00008390000000003302
1701241054.123,0.00006447526336840072
1701241114.123,0.00006143128562384344
1701241174.123,0.00009556666666661328
1701241234.123,0.00008263333333336694
1701241294.123,0.00007163333333330968
1701241354.123,0.00010810000000004057
1701241414.123,0.00007453333333333016
1701241474.123,0.00008199999999997468
