timestamp,value
1701240574.154,0.00038153333333333336
1701240634.154,0.000003066666666666669
1701240694.154,0.000004000000000000011
1701240754.154,1.0147323666666668
1701240814.154,1.174339666666667
1701240874.154,0.0000023666666663757495
1701240934.154,0.0000028333333332852817
1701240994.154,8.999999996224991e-07
1701241054.154,0.0000026999999998148877
1701241114.154,0.0000024333333333477944
1701241174.154,0.0000017666666664695186
1701241234.154,0.0000025666666663444933
1701241294.154,0.000003266666666471944
1701241354.154,5.999999999062311e-07
1701241414.154,0.0000027333333335377573
1701241474.154,0.000004466666666758101
