timestamp,value
1701240574.105,0.000017933333333333343
1701240634.105,0.000013900000000000023
1701240694.105,0.000018533333333333365
1701240754.105,0.30755669999999996
1701240814.105,0.24937386666666667
1701240874.105,0.00001903333333324042
1701240934.105,0.00001646666666665908
1701240994.105,0.000016133333333338365
1701241054.105,0.00001683333333334739
1701241114.105,0.000016400000000042306
1701241174.105,0.000009466666666568813
1701241234.105,0.031059233333333342
1701241294.105,0.5582941666666668
1701241354.105,0.3334984000000001
1701241414.105,0.000013366666666551433
1701241474.105,0.000016366666666556285
