node_name,timestamp,value
k8s-vm1,1719304266.911,2.0722281449892423
k8s-vm1,1719304281.911,2.034022681787723
k8s-vm1,1719304296.911,2.029333333333488
k8s-vm1,1719304311.911,2.055333333332965
k8s-vm1,1719304326.911,2.0606666666668993
k8s-vm1,1719304341.911,2.0560000000002523
k8s-vm1,1719304356.911,2.0553333333339348
k8s-vm1,1719304371.911,2.0539999999993594
k8s-vm1,1719304386.911,2.055999999999282
k8s-vm1,1719304401.911,2.0580000000011447
k8s-vm1,1719304416.911,2.0533333333325574
k8s-vm10,1719304266.911,0.030666666666608458
k8s-vm10,1719304281.911,0.6866666666668607
k8s-vm10,1719304296.911,0.03333333333333333
k8s-vm10,1719304311.911,0.7939999999997477
k8s-vm10,1719304326.911,0.7413333333335079
k8s-vm10,1719304341.911,0.4580000000001746
k8s-vm10,1719304356.911,0.20333333333255724
k8s-vm10,1719304371.911,0.13400000000013582
k8s-vm10,1719304386.911,0.11866666666658905
k8s-vm10,1719304401.911,0.10200000000040745
k8s-vm10,1719304416.911,0.10999999999961195
k8s-vm2,1719304266.911,2.022000000001087
k8s-vm2,1719304281.911,2.024666666665386
k8s-vm2,1719304296.911,2.026666666667006
k8s-vm2,1719304311.911,2.0220000000001166
k8s-vm2,1719304326.911,2.0199999999999516
k8s-vm2,1719304341.911,2.023333333333964
k8s-vm2,1719304356.911,2.0219999999998737
k8s-vm2,1719304371.911,2.021333333333071
k8s-vm2,1719304386.911,2.019333333333634
k8s-vm2,1719304401.911,2.020666666666754
k8s-vm2,1719304416.911,2.0219999999993887
k8s-vm3,1719304266.911,2.0239999999995537
k8s-vm3,1719304281.911,2.0199999999997087
k8s-vm3,1719304296.911,2.0760000000004464
k8s-vm3,1719304311.911,2.3966666666664724
k8s-vm3,1719304326.911,2.8260000000004464
k8s-vm3,1719304341.911,2.7933333333329453
k8s-vm3,1719304356.911,2.7793333333334886
k8s-vm3,1719304371.911,2.7973333333337598
k8s-vm3,1719304386.911,2.7906666666662203
k8s-vm3,1719304401.911,2.7906666666667053
k8s-vm3,1719304416.911,2.7980000000000773
k8s-vm4,1719304266.911,1.0060000000000098
k8s-vm4,1719304281.911,0.909333333333052
k8s-vm4,1719304296.911,0.15400000000032985
k8s-vm4,1719304311.911,0.3353333333330132
k8s-vm4,1719304326.911,0.5133333333336243
k8s-vm4,1719304341.911,0.48600000000005816
k8s-vm4,1719304356.911,0.4019999999999224
k8s-vm4,1719304371.911,0.4406666666664629
k8s-vm4,1719304386.911,0.420000000000194
k8s-vm4,1719304401.911,0.410000000000097
k8s-vm4,1719304416.911,0.4459999999999127
k8s-vm5,1719304266.911,2.0299999999998057
k8s-vm5,1719304281.911,2.017333333333469
k8s-vm5,1719304296.911,2.0166666666666666
k8s-vm5,1719304311.911,2.0106666666664146
k8s-vm5,1719304326.911,2.019333333333877
k8s-vm5,1719304341.911,2.013333333332654
k8s-vm5,1719304356.911,2.0193333333333916
k8s-vm5,1719304371.911,2.0206666666669966
k8s-vm5,1719304386.911,2.018666666666104
k8s-vm5,1719304401.911,2.0146666666672295
k8s-vm5,1719304416.911,2.021333333333314
k8s-vm7,1719304266.911,0.6046666666673748
k8s-vm7,1719304281.911,0.739999999999903
k8s-vm7,1719304296.911,0.5873333333326931
k8s-vm7,1719304311.911,1.8826666666677436
k8s-vm7,1719304326.911,0.9526666666659973
k8s-vm7,1719304341.911,0.4533333333332848
k8s-vm7,1719304356.911,0.3000000000002425
k8s-vm7,1719304371.911,0.19666666666647264
k8s-vm7,1719304386.911,0.15466666666688977
k8s-vm7,1719304401.911,0.17333333333299378
k8s-vm7,1719304416.911,0.23066666666685098
k8s-vm8,1719304266.911,0.022000000000116416
k8s-vm8,1719304281.911,0.021333333332828865
k8s-vm8,1719304296.911,0.0226666666669189
k8s-vm8,1719304311.911,0.0226666666669189
k8s-vm8,1719304326.911,0.013999999999456728
k8s-vm8,1719304341.911,0.028000000000368647
k8s-vm8,1719304356.911,0.01933333333339154
k8s-vm8,1719304371.911,0.0226666666669189
k8s-vm8,1719304386.911,0.021333333333313928
k8s-vm8,1719304401.911,0.02399999999955374
k8s-vm8,1719304416.911,0.01999999999970896
k8s-vm9,1719304266.911,0.0646580455939984
k8s-vm9,1719304281.911,0.027336978263516234
k8s-vm9,1719304296.911,0.021999999999873884
k8s-vm9,1719304311.911,0.09533333333359527
k8s-vm9,1719304326.911,0.12066666666723903
k8s-vm9,1719304341.911,0.13199999999948583
k8s-vm9,1719304356.911,0.12399999999955373
k8s-vm9,1719304371.911,0.12933333333397362
k8s-vm9,1719304386.911,0.14533333333311022
k8s-vm9,1719304401.911,0.12733333333332364
k8s-vm9,1719304416.911,0.11733333333371168
