totalTime,avgCost,totalCost
10,5.5,0.9166666666666667
20,5.5,1.8333333333333335
30,5.5,2.75
40,5.5,3.666666666666667
50,5.5,4.583333333333334
60,5.500000000000001,5.500000000000001
70,5.500000000000001,6.416666666666668
80,5.500000000000001,7.333333333333335
90,5.500000000000001,8.250000000000002
100,5.5,9.166666666666668
110,5.5,10.083333333333334
120,5.5,11.0
130,5.5,11.916666666666666
140,5.5,12.833333333333332
150,5.5,13.749999999999998
