Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3381,0,1700.0,1895.0893517819263,767.1000229893252,3964.8808169877157,10272.355811889973,19.07020153243314,0.0,1700,1800,1900,2000,3100,3600,3800,3800,3900,4000,4000
GET,/cart,8808,0,1200.0,1252.5544568463056,442.7057480206713,2911.2351259682328,13514.893732970027,49.680666991325374,0.0,1200,1300,1500,1600,1800,2000,2200,2300,2700,2900,2900
POST,/cart,8581,0,1600.0,1692.4348568964826,790.4342450201511,4231.653326074593,17972.42116303461,48.40029557817473,0.0,1600,1800,1900,2000,2200,2400,2700,2900,3600,4200,4200
POST,/cart/checkout,2894,0,960.0,975.3126741173991,396.2004130007699,2504.181709024124,6562.379060124395,16.323325416995417,0.0,960,1000,1100,1100,1200,1300,1400,1600,2200,2500,2500
GET,/product/0PUK6V6EV0,4218,0,1100.0,1118.2155278827086,653.5351349739358,2858.9969809399918,7712.602181128497,23.791218593257312,0.0,1100,1200,1200,1200,1300,1400,1600,1900,2200,2900,2900
GET,/product/1YMWWN1N4O,4131,0,1100.0,1115.9392697814965,664.9698320543393,2852.68648492638,7731.827160493827,23.30050355826125,0.0,1100,1200,1200,1200,1300,1400,1600,1700,2200,2900,2900
GET,/product/2ZYFJ3GM2N,4308,0,1100.0,1120.1482987851598,712.1196499792859,2856.652043061331,7731.30129990715,24.298854836356686,0.0,1100,1200,1200,1200,1300,1400,1500,1800,2200,2900,2900
GET,/product/66VCHSJNUP,4162,0,1100.0,1117.4699841577105,632.5143380090594,2895.4260470345616,7695.912542047093,23.475356041995482,0.0,1100,1200,1200,1200,1300,1400,1500,1800,2200,2900,2900
GET,/product/6E92ZMYYFZ,4208,0,1100.0,1118.7903967239424,655.5616849800572,2325.591581990011,7683.588165399239,23.73481456624627,0.0,1100,1200,1200,1200,1300,1400,1500,1600,2200,2300,2300
GET,/product/9SIQT8TOJO,4251,0,1100.0,1116.70512635335,601.9630149239674,2856.9244139362127,7737.630675135262,23.97735188239375,0.0,1100,1200,1200,1200,1300,1400,1500,1800,2300,2900,2900
GET,/product/L9ECAV7KIM,4224,0,1100.0,1118.546768559568,643.3130661025643,2896.4615900767967,7701.73603219697,23.825061009463937,0.0,1100,1200,1200,1200,1300,1400,1600,1800,2300,2900,2900
GET,/product/LS4PSXUNUM,4121,0,1100.0,1117.5995005582936,664.2503819894046,2857.3367970529944,7703.180296044649,23.24409953125021,0.0,1100,1200,1200,1200,1300,1400,1600,1800,2300,2900,2900
GET,/product/OLJCESPC7Z,4137,0,1100.0,1118.542158858797,644.8242909973487,2868.6884499620646,7737.526226734349,23.334345974467876,0.0,1100,1200,1200,1200,1300,1400,1500,1700,2200,2900,2900
POST,/setCurrency,5912,0,1700.0,1697.0381139046024,769.6820560377091,3578.8378870347515,10284.304972936401,33.34606076892775,0.0,1700,1800,1800,1900,2000,2100,2200,2400,3300,3600,3600
,Aggregated,67336,0,1200.0,1292.5310847073042,396.2004130007699,4231.653326074593,10085.314853867174,379.8021562815492,0.0,1200,1300,1500,1600,1800,2000,2300,2700,3800,3900,4200
