Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2159,0,2500.0,2700.309671302084,1190.5958589632064,4228.23324194178,10265.6211208893,12.183881353021297,0.0,2500,2800,3100,3400,3500,3900,4000,4200,4200,4200,4200
GET,/cart,4998,0,2100.0,2131.106653216284,636.4475139416754,4376.676738960668,13459.91656662665,28.20520565187607,0.0,2100,2300,2500,2600,2900,3200,3400,3600,4100,4400,4400
POST,/cart,4995,0,2900.0,2997.083367493965,1364.560703979805,5809.08863095101,17807.726326326327,28.188275756526807,0.0,2900,3200,3400,3500,3700,4000,4200,4400,5100,5800,5800
POST,/cart/checkout,1627,0,1600.0,1583.023523384924,812.6549009466544,3382.044119061902,6562.939151813153,9.181646577751575,0.0,1600,1700,1700,1800,1900,2000,2400,2600,3100,3400,3400
GET,/product/0PUK6V6EV0,2493,0,2000.0,2019.8318123126983,1151.9336700439453,3689.8781850468367,7712.609707180104,14.068743035239505,0.0,2000,2100,2200,2200,2400,2500,2600,2800,3500,3700,3700
GET,/product/1YMWWN1N4O,2508,0,2000.0,2019.2361878151514,1099.1801950149238,3571.814010036178,7731.471690590111,14.153392511985832,0.0,2000,2100,2200,2200,2400,2500,2700,2800,3500,3600,3600
GET,/product/2ZYFJ3GM2N,2466,0,2000.0,2023.7580552946536,1073.576960945502,3556.0392410261557,7731.980129764801,13.916373977096118,0.0,2000,2100,2200,2200,2400,2500,2700,2800,3500,3600,3600
GET,/product/66VCHSJNUP,2358,0,2000.0,2014.5242188402422,1095.8076079841703,3649.765126989223,7697.650127226463,13.306897744522566,0.0,2000,2100,2200,2200,2400,2500,2700,2800,3300,3600,3600
GET,/product/6E92ZMYYFZ,2411,0,2000.0,2014.8016860026712,1097.892469028011,3703.3859610091895,7686.101202820407,13.605992562359585,0.0,2000,2100,2200,2200,2400,2500,2700,2800,3300,3700,3700
GET,/product/9SIQT8TOJO,2424,0,2000.0,2028.2354695962015,1099.1075380006805,3521.5813800459728,7735.019801980198,13.679355442206402,0.0,2000,2100,2200,2200,2400,2500,2700,2800,3500,3500,3500
GET,/product/L9ECAV7KIM,2346,0,2000.0,2019.4516435188327,1136.3492499804124,3575.1034489367157,7703.010230179028,13.239178163125503,0.0,2000,2100,2200,2200,2400,2500,2700,2800,3500,3600,3600
GET,/product/LS4PSXUNUM,2476,0,2000.0,2014.6307848085107,1144.916367949918,3557.1546939900145,7703.416801292407,13.972806961593669,0.0,2000,2100,2200,2300,2400,2600,2700,2800,3500,3600,3600
GET,/product/OLJCESPC7Z,2426,0,2000.0,2028.279309989207,1146.2058969773352,3703.3171319635585,7734.226298433636,13.690642039105912,0.0,2000,2100,2200,2300,2400,2600,2700,2900,3500,3700,3700
POST,/setCurrency,3422,0,2500.0,2514.3196627665466,1258.841732982546,3877.9958380619064,10283.635008766803,19.31136729506201,0.0,2500,2600,2700,2800,3000,3200,3300,3500,3800,3900,3900
,Aggregated,39109,0,2100.0,2221.7997744756867,636.4475139416754,5809.08863095101,10055.983405354265,220.70375907147286,0.0,2100,2300,2500,2600,3000,3400,3700,3900,4400,5200,5800
