Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4296,0,400.0,434.1627928596417,191.47247599903494,1493.8506190665066,10286.57635009311,7.18353354149433,0.0,400,430,460,470,510,580,1100,1400,1500,1500,1500
GET,/cart,12543,0,270.0,293.2414455135922,64.63460600934923,1341.5434849448502,14250.648409471418,20.973710710187007,0.0,270,310,350,370,450,510,680,900,1200,1200,1300
POST,/cart,12920,0,370.0,401.71807229573136,147.5934290792793,1967.6210980396718,18258.284907120742,21.60410925421479,0.0,370,420,450,480,540,610,960,1100,1300,2000,2000
POST,/cart/checkout,4301,0,270.0,289.6801637543493,99.43715902045369,1807.948366040364,6562.265054638457,7.191894264889924,0.0,270,300,310,320,370,410,860,980,1200,1800,1800
GET,/product/0PUK6V6EV0,6159,0,240.0,256.7457005122518,103.5847180755809,1236.4237030269578,7738.252313687287,10.29873907869264,0.0,240,260,270,280,310,340,700,920,1200,1200,1200
GET,/product/1YMWWN1N4O,6081,0,240.0,257.8251949753105,111.38017906341702,1239.1988179879263,7762.099325768788,10.168311793721374,0.0,240,260,280,290,310,340,750,920,1100,1200,1200
GET,/product/2ZYFJ3GM2N,6117,0,240.0,261.90663620686695,107.23165690433234,1209.3692509224638,7758.0184731077325,10.22850900216965,0.0,240,260,280,290,320,350,800,980,1100,1200,1200
GET,/product/66VCHSJNUP,6079,0,240.0,260.45208737371877,114.53735991381109,1220.6815090030432,7725.9853594341175,10.164967504363137,0.0,240,260,280,290,310,350,810,970,1200,1200,1200
GET,/product/6E92ZMYYFZ,6108,0,240.0,260.0936306551193,109.14108995348215,1190.1102600386366,7714.461362148003,10.21345970005758,0.0,240,260,280,290,310,340,760,940,1100,1200,1200
GET,/product/9SIQT8TOJO,5948,0,240.0,259.5949204680367,100.28837597928941,1212.1551970485598,7765.529757901816,9.945916551398575,0.0,240,260,280,290,320,340,780,960,1200,1200,1200
GET,/product/L9ECAV7KIM,6066,0,240.0,259.06238956400705,110.01601000316441,1241.3478289963678,7732.837784371909,10.143229623534593,0.0,240,260,270,290,310,340,750,920,1200,1200,1200
GET,/product/LS4PSXUNUM,6189,0,240.0,261.1100594865054,101.02756298147142,1219.6544340113178,7730.2396186783,10.348903419066204,0.0,240,260,280,290,310,340,810,950,1200,1200,1200
GET,/product/OLJCESPC7Z,6113,0,240.0,258.67590612586986,106.58519598655403,1238.350427011028,7763.209716996565,10.221820423453176,0.0,240,260,270,280,310,340,770,940,1100,1200,1200
POST,/setCurrency,8372,0,420.0,434.03543725587417,172.16515203472227,1311.256168060936,10288.05900621118,13.999195253582526,0.0,420,450,470,480,520,570,870,1000,1200,1300,1300
,Aggregated,97292,0,270.0,306.79954355536455,64.63460600934923,1967.6210980396718,10257.666848250627,162.6863001208255,0.0,270,310,350,380,450,520,810,990,1300,1500,2000
