node_name,timestamp,value
k8s-vm1,1706131917.757,2.0166666666661817
k8s-vm1,1706131932.757,2.0226666666664346
k8s-vm1,1706131947.757,2.019999999999224
k8s-vm1,1706131962.757,2.200666666667773
k8s-vm1,1706131977.757,2.220666666666997
k8s-vm1,1706131992.757,2.0879999999990106
k8s-vm1,1706132007.757,2.084666666667909
k8s-vm1,1706132022.757,2.0426666666656583
k8s-vm1,1706132037.757,2.0813333333329265
k8s-vm1,1706132052.757,2.082000000000699
k8s-vm1,1706132067.757,2.097999999999593
k8s-vm1,1706132082.757,2.1060000000002526
k8s-vm1,1706132097.757,2.027999999999884
k8s-vm1,1706132112.757,2.0900000000003884
k8s-vm1,1706132127.757,2.0566666666665703
k8s-vm1,1706132142.757,2.0566666666665703
k8s-vm1,1706132157.757,2.0513333333345756
k8s-vm1,1706132172.757,2.0539999999993603
k8s-vm1,1706132187.757,2.047999999999593
k8s-vm1,1706132202.757,2.0326666666665316
k8s-vm1,1706132217.757,2.0593333333342647
k8s-vm1,1706132232.757,2.0346666666664537
k8s-vm1,1706132247.757,2.040666666666706
k8s-vm1,1706132262.757,2.035333333332771
k8s-vm1,1706132277.757,2.043333333331976
k8s-vm1,1706132292.757,2.038000000000466
k8s-vm1,1706132307.757,2.0419999999998257
k8s-vm1,1706132322.757,2.037999999999981
k8s-vm1,1706132337.757,2.042000000000796
k8s-vm1,1706132352.757,2.040666666666706
k8s-vm1,1706132367.757,2.0473333333332753
k8s-vm1,1706132382.757,2.0413333333330232
k8s-vm1,1706132397.757,2.0399999999999032
k8s-vm1,1706132412.757,2.0426666666671136
k8s-vm1,1706132427.757,2.034666666666938
k8s-vm1,1706132442.757,2.0413333333325383
k8s-vm1,1706132457.757,2.05666666666754
k8s-vm1,1706132472.757,2.0546666666666478
k8s-vm1,1706132487.757,2.0399999999999037
k8s-vm1,1706132502.757,2.0540000000003302
k8s-vm1,1706132517.757,2.0486666666663953
k8s-vm1,1706132532.757,2.0353333333322863
k8s-vm1,1706132547.757,2.05666666666754
k8s-vm2,1706131917.757,2.0086666666655217
k8s-vm2,1706131932.757,2.011333333334187
k8s-vm2,1706131947.757,2.0079999999996896
k8s-vm2,1706131962.757,2.008666666667462
k8s-vm2,1706131977.757,2.010666666666414
k8s-vm2,1706131992.757,2.0106666666673845
k8s-vm2,1706132007.757,2.009333333332809
k8s-vm2,1706132022.757,2.0086666666655217
k8s-vm2,1706132037.757,2.0093333333337795
k8s-vm2,1706132052.757,2.0093333333332946
k8s-vm2,1706132067.757,2.0113333333332166
k8s-vm2,1706132082.757,2.0093333333323242
k8s-vm2,1706132097.757,2.012000000000989
k8s-vm2,1706132112.757,2.0079999999992046
k8s-vm2,1706132127.757,2.010666666666899
k8s-vm2,1706132142.757,2.0080000000011444
k8s-vm2,1706132157.757,2.013333333333139
k8s-vm2,1706132172.757,2.0126666666663366
k8s-vm2,1706132187.757,2.0099999999996117
k8s-vm2,1706132202.757,2.011333333332732
k8s-vm2,1706132217.757,2.0086666666679474
k8s-vm2,1706132232.757,2.010666666666899
k8s-vm2,1706132247.757,2.007999999999689
k8s-vm2,1706132262.757,2.009333333332809
k8s-vm2,1706132277.757,2.00666666666754
k8s-vm2,1706132292.757,2.0119999999990488
k8s-vm2,1706132307.757,2.0080000000001745
k8s-vm2,1706132322.757,2.0120000000005045
k8s-vm2,1706132337.757,2.0093333333337795
k8s-vm2,1706132352.757,2.012000000000019
k8s-vm2,1706132367.757,2.0066666666665696
k8s-vm2,1706132382.757,2.0106666666654442
