Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7322,0,2500.0,2741.7356757765274,837.0398369152099,6487.307968898676,10275.216334334882,12.234925034011397,0.0,2500,2800,3000,3200,4600,5200,5600,6200,6500,6500,6500
GET,/cart,18813,0,4300.0,4427.210023484636,671.89054004848,8341.635872027837,13899.79923457184,31.436171082334937,0.0,4300,4700,5100,5300,5800,6300,6700,6900,7600,8200,8300
POST,/cart,18683,0,5800.0,5898.26937741251,1596.0957090137526,9724.712953087874,18026.142803618262,31.218943514126593,0.0,5800,6300,6500,6700,7200,7600,8000,8300,9100,9600,9700
POST,/cart/checkout,6162,0,3200.0,3171.2717679225093,1224.798553972505,5098.8150800112635,6562.108730931515,10.29658673307542,0.0,3200,3400,3500,3500,3700,3900,4100,4200,4700,5100,5100
GET,/product/0PUK6V6EV0,8984,0,4000.0,3988.902101479785,771.5905720833689,6857.072425074875,7593.906277827248,15.012095944490357,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5600,6900,6900
GET,/product/1YMWWN1N4O,9012,0,4000.0,4000.7565723950074,708.0702260136604,6965.547485975549,7605.27430093209,15.058883420719846,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5600,7000,7000
GET,/product/2ZYFJ3GM2N,9140,0,4000.0,3984.8273184048335,956.0568490996957,6840.142952976748,7612.3635667396065,15.272769026340367,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5600,6800,6800
GET,/product/66VCHSJNUP,8967,0,4000.0,3987.25383575134,708.8217149721459,6799.943216959946,7579.257611241218,14.983689262493881,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5600,6800,6800
GET,/product/6E92ZMYYFZ,9004,0,4000.0,3988.4205666947737,770.7290159305558,6735.457248985767,7560.059418036428,15.045515570368563,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5500,6700,6700
GET,/product/9SIQT8TOJO,9175,0,4000.0,3980.4875807613485,714.4590889802203,6132.569859037176,7613.961634877384,15.331253371627229,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5600,6100,6100
GET,/product/L9ECAV7KIM,9149,0,4000.0,3995.6133096616536,928.6980360047892,6857.778658973984,7575.939884140344,15.28780785798556,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5700,6900,6900
GET,/product/LS4PSXUNUM,8940,0,4000.0,3983.9198729959335,769.8807660490274,6831.137162982486,7579.423601789709,14.938572767558302,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5800,6800,6800
GET,/product/OLJCESPC7Z,9071,0,4000.0,3990.238532142036,874.2645930033177,6876.586034079082,7605.095358835851,15.157471317060555,0.0,4000,4200,4300,4400,4600,4800,5000,5100,5600,6900,6900
POST,/setCurrency,12546,0,2600.0,2621.641156427514,907.3851630091667,6547.80748905614,10285.372947553005,20.964131313398934,0.0,2600,2800,3000,3200,3500,3800,4200,4700,5800,6500,6500
,Aggregated,144968,0,4000.0,4075.7985320331463,671.89054004848,9724.712953087874,10080.018293692401,242.23881621559192,0.0,4000,4300,4500,4700,5500,6300,7000,7400,8400,9100,9700
