Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8597,0,8500.0,8203.244196553263,2855.683965026401,11591.795572079718,10265.018727463068,14.332213183861429,0.0,8500,8900,9100,9300,9700,10000,10000,11000,11000,12000,12000
GET,/cart,20078,0,7600.0,7881.2637080973045,539.2994940048084,15649.4022969855,13199.876382109773,33.472394591784315,0.0,7600,8400,9000,9500,11000,12000,13000,13000,14000,15000,16000
POST,/cart,19779,0,10000.0,10396.42948648709,1087.468951009214,18101.20954597369,17759.206178269884,32.973926318901384,0.0,10000,11000,12000,12000,13000,14000,15000,15000,17000,18000,18000
POST,/cart/checkout,6598,0,5200.0,5255.5643617756805,1515.9043360035866,9011.747780023143,6562.3425280388,10.999644362814669,0.0,5200,5500,5700,5800,6200,6500,6800,7000,7900,9000,9000
GET,/product/0PUK6V6EV0,9994,0,6700.0,6654.508559260513,1029.3095230590552,9555.083901970647,7580.825795477286,16.661176987264295,0.0,6700,7000,7100,7200,7600,7800,8200,8400,8900,9600,9600
GET,/product/1YMWWN1N4O,9845,0,6700.0,6650.431461367005,899.4161121081561,9704.248156980611,7594.3135601828335,16.41277640980758,0.0,6700,6900,7100,7200,7600,7900,8200,8400,8900,9700,9700
GET,/product/2ZYFJ3GM2N,9642,0,6700.0,6643.899977225882,866.8106698896736,9674.93983602617,7602.921696743414,16.07435146199743,0.0,6700,6900,7100,7200,7600,7800,8200,8400,8900,9700,9700
GET,/product/66VCHSJNUP,9739,0,6600.0,6641.4812321200925,1019.9486460769549,9520.018793991767,7567.226614642161,16.23606190503972,0.0,6600,6900,7100,7200,7600,7800,8200,8400,8900,9500,9500
GET,/product/6E92ZMYYFZ,9714,0,6700.0,6655.152987914597,829.0817079832777,9651.372794993222,7549.430306773728,16.194383955802014,0.0,6700,7000,7100,7300,7600,7900,8100,8300,9000,9700,9700
GET,/product/9SIQT8TOJO,9806,0,6700.0,6655.593190626856,896.7218900797889,9729.830277035944,7598.742810524169,16.347758808996765,0.0,6700,7000,7100,7300,7600,7900,8100,8300,8900,9700,9700
GET,/product/L9ECAV7KIM,9545,0,6700.0,6657.749529069063,899.8447769554332,9634.267051937059,7562.9519119958095,15.91264101895514,0.0,6700,7000,7200,7300,7600,7900,8200,8400,9000,9600,9600
GET,/product/LS4PSXUNUM,9788,0,6700.0,6656.437509651628,1048.6111639766023,9687.185654998757,7569.16223947691,16.31775068554562,0.0,6700,7000,7100,7200,7600,7800,8200,8400,8900,9700,9700
GET,/product/OLJCESPC7Z,9648,0,6700.0,6646.007966583435,841.9550830731168,9045.59013794642,7595.3315713101165,16.08435416981448,0.0,6700,6900,7100,7300,7600,7900,8200,8300,8900,9000,9000
POST,/setCurrency,13249,0,8800.0,8901.63820771012,2836.437348043546,12221.588213928044,10281.758019473167,22.08764597801327,0.0,8800,9300,9600,9800,10000,11000,11000,11000,12000,12000,12000
,Aggregated,156022,0,7000.0,7501.915391204385,539.2994940048084,18101.20954597369,9928.042743972004,260.1070798385981,0.0,7000,7700,8400,8800,10000,11000,13000,13000,15000,17000,18000
