Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3614,0,460.0,489.72384304933195,125.2298669423908,2143.9368199789897,10286.192307692309,6.046701750073764,0.0,460,500,520,540,610,730,1100,1600,1600,2100,2100
GET,/cart,10622,0,310.0,350.31656079226667,83.21338298264891,2220.7269340287894,14232.330916964791,17.772016045734233,0.0,310,370,410,440,520,620,890,1100,1400,2200,2200
POST,/cart,10647,0,440.0,475.9601480143307,166.09883902128786,2338.5259569622576,18215.6659152813,17.813844364425943,0.0,440,500,540,560,640,730,1100,1300,2100,2300,2300
POST,/cart/checkout,3600,0,320.0,360.03438143612584,139.10155999474227,2197.4615949438885,6562.179722222222,6.023277891606406,0.0,320,360,390,400,460,590,1000,1200,2100,2200,2200
GET,/product/0PUK6V6EV0,5215,0,290.0,312.3960969508657,129.06311196275055,2087.8355590393767,7739.703739213806,8.725387279090945,0.0,290,320,340,350,380,430,920,1100,1300,2100,2100
GET,/product/1YMWWN1N4O,5007,0,290.0,314.07885209716125,109.88081397954375,2089.794773957692,7761.63131615738,8.37737566757591,0.0,290,320,340,350,390,440,920,1100,1300,2100,2100
GET,/product/2ZYFJ3GM2N,5163,0,280.0,308.76580894231216,107.91719797998667,2105.809162952937,7757.097423978307,8.638384376212187,0.0,280,310,330,350,380,430,850,1100,1300,2100,2100
GET,/product/66VCHSJNUP,5276,0,290.0,311.7852036782212,102.94952103868127,2110.4587549343705,7724.054207733131,8.82744837669872,0.0,290,310,330,350,390,440,900,1100,1300,2100,2100
GET,/product/6E92ZMYYFZ,5258,0,290.0,313.8912850877974,111.22932098805904,2110.9379830304533,7713.909851654622,8.797331987240689,0.0,290,320,330,350,390,440,930,1100,1300,2100,2100
GET,/product/9SIQT8TOJO,5195,0,290.0,312.2934516415778,117.28217592462897,2172.6077559869736,7764.728392685274,8.691924624137577,0.0,290,320,330,350,380,430,910,1100,1400,2200,2200
GET,/product/L9ECAV7KIM,5168,0,290.0,313.8865873274529,116.82368500623852,2110.7199949910864,7732.275735294118,8.646750039950529,0.0,290,310,330,350,390,450,930,1100,1300,2100,2100
GET,/product/LS4PSXUNUM,5155,0,290.0,314.64743267231694,96.28467995207757,2174.4514560559765,7730.0382153249275,8.62499931423084,0.0,290,320,340,350,390,440,900,1000,1300,2200,2200
GET,/product/OLJCESPC7Z,5091,0,290.0,312.218025821957,112.30839497875422,2115.7224379712716,7762.933215478295,8.517918818380059,0.0,290,320,340,350,390,440,880,1100,1300,2100,2100
POST,/setCurrency,7080,0,470.0,484.9921011576912,120.4688420984894,2198.3771410305053,10287.452118644067,11.845779853492598,0.0,470,510,530,550,600,660,900,1100,1400,2200,2200
,Aggregated,82091,0,320.0,363.44660576042,83.21338298264891,2338.5259569622576,10220.434773604902,137.3491403888504,0.0,320,370,410,440,530,630,930,1100,1600,2200,2300
