Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2817,0,3300.0,3619.3816183385943,810.2957559749484,7253.358529065736,10256.069577564786,15.884842644345934,0.0,3300,3900,4100,4400,5800,6300,6600,7000,7300,7300,7300
GET,/cart,5475,0,4000.0,4060.1571563506873,400.98734805360436,8489.550715079531,12739.389589041097,30.87309672623145,0.0,4000,4400,4700,4900,5300,5700,6200,6600,8000,8500,8500
POST,/cart,5343,0,5500.0,5564.888178374247,828.741412027739,9885.888941003941,17479.326969867117,30.128759051736004,0.0,5500,5900,6200,6300,6800,7300,7800,8200,9800,9900,9900
POST,/cart/checkout,1694,0,3300.0,3258.5986019837187,1308.8699339423329,4670.410061953589,6561.668240850059,9.552333489358187,0.0,3300,3400,3600,3700,3900,4100,4200,4300,4700,4700,4700
GET,/product/0PUK6V6EV0,2629,0,3800.0,3786.513276074709,747.3087809048593,6206.740255933255,7532.35032331685,14.824725350367576,0.0,3800,4000,4200,4300,4500,4800,5000,5200,5900,6200,6200
GET,/product/1YMWWN1N4O,2623,0,3800.0,3790.5172413326727,698.4675420681015,5919.726222986355,7548.551658406405,14.790891819708692,0.0,3800,4000,4200,4300,4600,4800,5100,5300,5900,5900,5900
GET,/product/2ZYFJ3GM2N,2640,0,3800.0,3785.434608529299,828.9512260816991,5870.816466980614,7553.486363636363,14.886753489908862,0.0,3800,4000,4200,4300,4500,4700,4900,5100,5800,5900,5900
GET,/product/66VCHSJNUP,2739,0,3800.0,3807.407794711395,745.5138340592384,6203.081852989271,7525.795545819642,15.445006745780445,0.0,3800,4100,4200,4300,4600,4800,5000,5200,5900,6200,6200
GET,/product/6E92ZMYYFZ,2643,0,3800.0,3806.1981808278038,794.6397949708626,5883.456593961455,7504.489216799092,14.903670255238305,0.0,3800,4000,4200,4300,4600,4800,5000,5200,5800,5900,5900
GET,/product/9SIQT8TOJO,2676,0,3800.0,3796.3402793521705,787.7722010016441,5884.139791014604,7555.268684603886,15.089754673862165,0.0,3800,4100,4200,4300,4500,4800,5000,5100,5800,5900,5900
GET,/product/L9ECAV7KIM,2716,0,3800.0,3805.1632549382202,830.2838869858533,5927.376686013304,7515.211708394698,15.315311544921391,0.0,3800,4100,4200,4300,4600,4800,5000,5200,5900,5900,5900
GET,/product/LS4PSXUNUM,2657,0,3800.0,3779.910924166009,789.2451349180192,6204.6044890303165,7520.512984569063,14.982615160109034,0.0,3800,4000,4200,4300,4500,4700,5000,5200,5900,6200,6200
GET,/product/OLJCESPC7Z,2626,0,3800.0,3817.900997411166,832.1209730347618,5933.346654986963,7542.924600152323,14.807808585038135,0.0,3800,4100,4200,4300,4600,4800,5000,5100,5900,5900,5900
POST,/setCurrency,3689,0,3200.0,3182.032359736909,811.7049100110307,7149.488445022143,10279.732447817836,20.801982433437043,0.0,3200,3500,3700,3800,4100,4400,5300,5900,7000,7100,7100
,Aggregated,42967,0,3900.0,3964.877463202186,400.98734805360436,9885.888941003941,9809.365536341844,242.28755197004324,0.0,3900,4200,4400,4600,5300,6000,6600,7100,8300,9800,9900
