Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1761,0,320.0,367.07654974177694,125.19626098219305,1567.8004549699835,10286.648495173196,9.931678935711156,0.0,320,350,380,390,430,670,1500,1600,1600,1600,1600
GET,/cart,5263,0,190.0,219.39052352981255,41.59994295332581,1190.753158996813,14322.279688390652,29.682240907806822,0.0,190,230,270,290,360,410,500,800,1100,1200,1200
POST,/cart,5395,0,250.0,267.91306618932094,108.1269159913063,1433.5069190128706,18264.09545875811,30.426693843362685,0.0,250,280,320,340,400,440,520,750,1200,1400,1400
POST,/cart/checkout,1780,0,190.0,212.74488601013442,83.90656003030017,1200.884050980676,6562.430337078652,10.03883504007147,0.0,190,200,200,200,280,300,710,980,1200,1200,1200
GET,/product/0PUK6V6EV0,2579,0,160.0,175.98222435455475,50.218436983413994,1093.3793199947104,7740.050407134549,14.545031218170966,0.0,160,180,200,210,240,260,300,860,1100,1100,1100
GET,/product/1YMWWN1N4O,2530,0,160.0,176.10444917096,51.89861700637266,1149.6861029881984,7762.001581027668,14.268681264820684,0.0,160,180,200,220,240,260,300,840,1100,1100,1100
GET,/product/2ZYFJ3GM2N,2537,0,160.0,174.2603902733326,45.061844983138144,1144.1014289739542,7758.503350413875,14.30815982958501,0.0,160,180,200,210,240,250,290,800,1000,1100,1100
GET,/product/66VCHSJNUP,2530,0,160.0,175.1068420597976,51.510069984942675,1212.8872289904393,7724.356916996047,14.268681264820684,0.0,160,180,200,210,240,260,300,850,1100,1200,1200
GET,/product/6E92ZMYYFZ,2530,0,160.0,172.2844420370863,51.88599496614188,1102.8884520055726,7714.270750988142,14.268681264820684,0.0,160,180,200,210,240,260,290,760,1100,1100,1100
GET,/product/9SIQT8TOJO,2579,0,160.0,176.72589099827863,54.40393602475524,1173.7882689922117,7767.210158976347,14.545031218170966,0.0,160,190,200,210,240,260,290,810,1100,1200,1200
GET,/product/L9ECAV7KIM,2633,0,160.0,173.25926684520493,42.37132903654128,1076.1304989573546,7731.149259399924,14.84958014635291,0.0,160,180,200,210,240,260,290,770,1000,1100,1100
GET,/product/LS4PSXUNUM,2560,0,160.0,179.47624692822046,43.49310300312936,1165.9987989696674,7732.522265625,14.437875113810653,0.0,160,190,200,220,240,260,310,820,1100,1200,1200
GET,/product/OLJCESPC7Z,2475,0,160.0,174.20137740598727,46.772864006925374,1187.7039279788733,7763.795555555555,13.958492541672408,0.0,160,180,200,210,240,260,290,760,1100,1200,1200
POST,/setCurrency,3478,0,330.0,342.06215883878315,117.21789598232135,1122.9817910352722,10287.555491661875,19.615206892903693,0.0,330,360,390,400,420,470,660,870,1100,1100,1100
,Aggregated,40630,0,190.0,217.51955458205487,41.59994295332581,1567.8004549699835,10269.01038641398,229.1448694820808,0.0,190,230,250,270,340,400,510,860,1500,1600,1600
