Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4989,0,5500.0,5433.811208899224,2952.6394059648737,8729.716166038997,10249.876327921427,28.008537156542825,0.0,5500,5800,6000,6200,7100,7600,8100,8500,8700,8700,8700
GET,/cart,8902,0,4500.0,4536.369343069715,441.59017701167613,8766.777709010057,12210.21759155246,49.976347518048556,0.0,4500,4900,5200,5500,6100,6600,7200,7500,8300,8800,8800
POST,/cart,8532,0,6100.0,6145.573255991919,961.8504110258073,10498.621789040044,17289.84974214721,47.89914592495959,0.0,6100,6600,6900,7100,7700,8200,8700,9000,9700,10000,10000
POST,/cart/checkout,2783,0,3900.0,3892.3125821369877,773.8601870369166,5797.5579829653725,6561.719367588933,15.623924415044836,0.0,3900,4100,4300,4400,4600,4800,5100,5200,5500,5800,5800
GET,/product/0PUK6V6EV0,4425,0,4300.0,4251.652737849521,656.6688279854134,6371.880686026998,7635.997062146893,24.84220824167208,0.0,4300,4500,4700,4700,5000,5100,5500,5800,6200,6400,6400
GET,/product/1YMWWN1N4O,4318,0,4400.0,4285.887106191282,681.4194810576737,6471.911602071486,7645.296433534044,24.24150399718419,0.0,4400,4600,4700,4800,5000,5200,5500,5700,6300,6500,6500
GET,/product/2ZYFJ3GM2N,4318,0,4300.0,4246.870030941016,658.3181829191744,6531.558629008941,7655.970819823992,24.24150399718419,0.0,4300,4600,4700,4800,5000,5200,5500,5800,6300,6500,6500
GET,/product/66VCHSJNUP,4306,0,4300.0,4261.493982023143,671.6397770214826,6370.904364972375,7615.391082210868,24.174135296867792,0.0,4300,4600,4700,4800,5000,5200,5500,5700,6300,6400,6400
GET,/product/6E92ZMYYFZ,4233,0,4300.0,4289.6972678743205,665.0404499378055,6606.052836985327,7604.681077250178,23.7643090366097,0.0,4300,4600,4700,4800,5000,5200,5400,5600,6300,6600,6600
GET,/product/9SIQT8TOJO,4221,0,4300.0,4267.402272771277,723.8078069640324,6270.449414034374,7654.23833214878,23.6969403362933,0.0,4300,4600,4700,4800,5000,5200,5500,5700,6200,6300,6300
GET,/product/L9ECAV7KIM,4337,0,4300.0,4245.2698782917605,662.1915760915726,6377.540641929954,7616.435323956652,24.348171106018487,0.0,4300,4500,4700,4800,5000,5200,5500,5600,6200,6400,6400
GET,/product/LS4PSXUNUM,4447,0,4300.0,4253.797662984362,651.2224409962073,6336.170464986935,7618.698673262874,24.96571752558548,0.0,4300,4500,4700,4800,5000,5200,5500,5600,6200,6300,6300
GET,/product/OLJCESPC7Z,4225,0,4300.0,4274.68420409078,719.0834260545671,6359.394715982489,7652.308402366864,23.719396569732098,0.0,4300,4600,4700,4800,5000,5200,5500,5700,6200,6400,6400
POST,/setCurrency,5994,0,5800.0,5782.764090252608,2856.9774399511516,8437.79431306757,10276.315482148815,33.65066580804123,0.0,5800,6000,6200,6300,6700,7000,7400,7900,8400,8400,8400
,Aggregated,70030,0,4600.0,4726.376961817913,441.59017701167613,10498.621789040044,9761.552363272884,393.15250692978435,0.0,4600,5000,5300,5600,6200,6900,7600,8100,9000,9800,10000
