Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1033,0,470.0,537.8370796871667,253.65699897520244,1566.1335369804874,10280.201355275896,5.8282607880271495,0.0,470,510,540,560,710,1500,1600,1600,1600,1600,1600
GET,/cart,3163,0,330.0,357.7808033523465,95.83127894438803,1590.8989869058132,13876.212140373063,17.845874997608785,0.0,330,380,420,450,540,620,840,980,1300,1600,1600
POST,/cart,3015,0,460.0,483.4304016361486,190.97553798928857,1450.8471610024571,18040.125373134328,17.01084828257682,0.0,460,510,550,570,650,720,1000,1200,1300,1500,1500
POST,/cart/checkout,1089,0,330.0,354.629882394325,156.802027951926,1280.5297779850662,6561.541781450873,6.1442168423635675,0.0,330,360,380,400,440,510,940,1100,1300,1300,1300
GET,/product/0PUK6V6EV0,1428,0,300.0,331.28350513052334,142.7509170025587,1306.76995893009,7735.28431372549,8.056879385578673,0.0,300,330,350,360,410,490,970,1100,1300,1300,1300
GET,/product/1YMWWN1N4O,1488,0,300.0,315.26786792137403,140.25618496816605,1174.857635051012,7757.763440860215,8.39540372951055,0.0,300,320,340,350,400,440,730,960,1200,1200,1200
GET,/product/2ZYFJ3GM2N,1507,0,300.0,319.8429067237068,144.8032020125538,1289.79327599518,7751.21300597213,8.502603105088978,0.0,300,330,340,350,390,440,890,990,1200,1300,1300
GET,/product/66VCHSJNUP,1484,0,300.0,318.3528437469634,137.53068004734814,1286.176684894599,7721.417789757413,8.372835439915091,0.0,300,330,340,350,390,430,830,1000,1200,1300,1300
GET,/product/6E92ZMYYFZ,1496,0,300.0,321.6374076408413,135.040080989711,1292.9083370836452,7709.72192513369,8.440540308701467,0.0,300,330,340,350,400,470,830,1000,1300,1300,1300
GET,/product/9SIQT8TOJO,1514,0,300.0,322.73867048794966,150.17877495847642,1305.6767880916595,7762.601056803171,8.54209761188103,0.0,300,320,340,350,390,450,980,1100,1300,1300,1300
GET,/product/L9ECAV7KIM,1374,0,300.0,318.63496743540486,150.14624502509832,1289.5474449032918,7728.9992721979625,7.752207476039984,0.0,300,320,340,350,390,450,820,1000,1300,1300,1300
GET,/product/LS4PSXUNUM,1504,0,300.0,325.4367710357288,130.74899197090417,1287.8072399180382,7726.813164893617,8.485676887892383,0.0,300,330,340,360,400,460,950,1100,1300,1300,1300
GET,/product/OLJCESPC7Z,1515,0,300.0,329.39920905783845,140.88501501828432,1315.7197500113398,7760.856105610561,8.547739684279895,0.0,300,330,350,360,410,500,990,1000,1300,1300,1300
POST,/setCurrency,2069,0,470.0,493.3043691882082,220.62296490184963,1553.2624670304358,10286.962300628324,11.673447793250892,0.0,470,510,530,550,610,690,950,1100,1400,1600,1600
,Aggregated,23679,0,330.0,373.51049875179325,95.83127894438803,1590.8989869058132,10150.095865534862,133.59863233271525,0.0,330,380,420,450,540,640,960,1100,1600,1600,1600
