Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1253,0,470.0,532.4622856406421,194.63083904702216,1828.022244037129,10284.11572226656,7.069713163859529,0.0,470,510,550,580,660,960,1800,1800,1800,1800,1800
GET,/cart,3788,0,240.0,279.4573704197075,76.72163599636406,1382.7409710502252,13768.73732840549,21.372764137829126,0.0,240,300,340,380,470,570,740,920,1200,1400,1400
POST,/cart,3885,0,340.0,370.635804181656,119.53680799342692,1385.53517695982,18100.57915057915,21.920060368391276,0.0,340,410,440,460,550,640,750,940,1400,1400,1400
POST,/cart/checkout,1350,0,210.0,266.9671946260388,104.28147192578763,1206.6292590461671,6562.2903703703705,7.617009394421679,0.0,210,290,300,310,390,410,850,1000,1200,1200,1200
GET,/product/0PUK6V6EV0,1821,0,230.0,238.21821536865997,82.36529200803488,1282.7325579710305,7738.465129049972,10.274499338697687,0.0,230,250,260,270,290,330,430,790,1200,1300,1300
GET,/product/1YMWWN1N4O,1816,0,230.0,238.01744583274117,84.01802799198776,1256.147501990199,7759.910792951542,10.246288192792422,0.0,230,250,260,270,290,350,390,770,1200,1300,1300
GET,/product/2ZYFJ3GM2N,1872,0,230.0,242.1074879286576,90.0327879935503,1334.5512809464708,7753.621794871795,10.562253026931394,0.0,230,250,270,270,300,340,400,830,1300,1300,1300
GET,/product/66VCHSJNUP,1881,0,230.0,239.70547660104415,59.89391205366701,1129.7279560239986,7722.50398724083,10.613033089560872,0.0,230,250,270,270,300,340,410,790,1000,1100,1100
GET,/product/6E92ZMYYFZ,1819,0,230.0,239.53561901470462,93.80395303014666,1285.7172950170934,7712.103353490929,10.26321488033558,0.0,230,250,260,270,290,340,410,780,1300,1300,1300
GET,/product/9SIQT8TOJO,1916,0,230.0,244.11759199629273,66.82322500273585,1266.4141850546002,7763.061586638831,10.81051111089773,0.0,230,250,270,270,300,350,700,910,1200,1300,1300
GET,/product/L9ECAV7KIM,1872,0,230.0,240.8002265744557,87.58339891210198,1280.319323996082,7731.803418803419,10.562253026931394,0.0,230,250,270,270,300,330,400,810,1200,1300,1300
GET,/product/LS4PSXUNUM,1845,0,230.0,241.82245382593646,75.11738000903279,1293.7465220456943,7729.815718157181,10.409912839042962,0.0,230,250,260,270,290,330,570,870,1300,1300,1300
GET,/product/OLJCESPC7Z,1847,0,230.0,241.11851554479435,88.24110799469054,1291.1178639624268,7763.076881429345,10.421197297405067,0.0,230,250,260,270,300,350,420,830,1300,1300,1300
POST,/setCurrency,2590,0,490.0,500.75007140403613,183.25999903026968,1380.158178973943,10284.538223938223,14.613373578927517,0.0,490,520,560,590,640,720,900,1000,1200,1400,1400
,Aggregated,29555,0,250.0,299.06633319616384,59.89391205366701,1828.022244037129,10152.580409406191,166.75608344602423,0.0,250,290,340,390,500,590,750,940,1800,1800,1800
