Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4990,0,7100.0,7178.7971667153415,3528.340162942186,12182.006921968423,10248.347695390781,27.890840113430887,0.0,7100,7700,8200,8600,11000,11000,12000,12000,12000,12000,12000
GET,/cart,9343,0,4000.0,4170.269640038973,399.5569939725101,9105.958200991154,11890.018516536444,52.221266368694344,0.0,4000,4500,4900,5100,5800,6300,7000,7400,8500,9100,9100
POST,/cart,8891,0,5700.0,5795.2692430268025,1108.1509870709851,10537.864109966904,17283.747722415927,49.69488165300882,0.0,5700,6200,6500,6700,7400,7900,8600,9000,10000,11000,11000
POST,/cart/checkout,3000,0,3700.0,3722.530542891012,979.7500750282779,7650.7711979793385,6562.297,16.768040148355244,0.0,3700,3900,4200,4300,4700,5000,5400,5600,6800,7700,7700
GET,/product/0PUK6V6EV0,4505,0,3700.0,3692.7430457427013,564.5034490153193,5971.496951999143,7670.302330743618,25.180006956113456,0.0,3700,4000,4100,4200,4400,4600,4900,5100,5500,6000,6000
GET,/product/1YMWWN1N4O,4563,0,3700.0,3699.539200735821,786.6521499818191,5942.7350260084495,7688.376068376068,25.504189065648326,0.0,3700,4000,4100,4200,4500,4700,5000,5200,5700,5900,5900
GET,/product/2ZYFJ3GM2N,4384,0,3700.0,3698.1677525899227,806.4523889916018,6026.0373840574175,7688.147125912409,24.50369600346313,0.0,3700,4000,4100,4200,4400,4700,4900,5200,5500,6000,6000
GET,/product/66VCHSJNUP,4629,0,3700.0,3703.295865988738,565.5078139388934,5872.80404206831,7655.211924821776,25.87308594891214,0.0,3700,4000,4100,4200,4500,4700,4900,5100,5500,5900,5900
GET,/product/6E92ZMYYFZ,4464,0,3700.0,3684.685357991344,793.029299005866,5577.335687004961,7637.57123655914,24.950843740752603,0.0,3700,4000,4100,4200,4400,4600,4900,5100,5500,5600,5600
GET,/product/9SIQT8TOJO,4454,0,3700.0,3701.8092196552557,908.4730049362406,6061.804217053577,7693.719353390211,24.89495027359142,0.0,3700,4000,4100,4200,4400,4600,4900,5100,5500,6100,6100
GET,/product/L9ECAV7KIM,4377,0,3700.0,3692.669501727384,506.2192130135372,5984.9443370476365,7661.087045921864,24.4645705764503,0.0,3700,4000,4100,4200,4400,4700,4900,5100,5500,6000,6000
GET,/product/LS4PSXUNUM,4515,0,3700.0,3709.669514690616,791.1377960117534,5953.152075060643,7658.649169435216,25.235900423274643,0.0,3700,4000,4100,4200,4500,4700,4900,5100,5500,6000,6000
GET,/product/OLJCESPC7Z,4363,0,3700.0,3690.373871948004,813.6314729927108,6065.441743005067,7692.51432500573,24.38631972242464,0.0,3700,4000,4100,4200,4500,4700,4900,5100,5600,6100,6100
POST,/setCurrency,6060,0,7400.0,7457.178501543981,3105.411011027172,12474.658495048061,10274.287623762377,33.87144109967759,0.0,7400,7800,8100,8300,8900,10000,11000,11000,12000,12000,12000
,Aggregated,72538,0,4100.0,4569.885511803958,399.5569939725101,12474.658495048061,9741.927279494885,405.4400320937975,0.0,4100,4500,5200,5800,7200,8000,9100,11000,12000,12000,12000
