Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3851,0,3100.0,3157.296565280493,1652.5856190128252,4789.993540034629,10261.914567644768,21.65989805140575,0.0,3100,3400,3500,3600,3800,4000,4300,4400,4700,4800,4800
GET,/cart,8725,0,2400.0,2485.2401587073336,598.7411279929802,5815.1898820651695,12962.00893982808,49.073645935734916,0.0,2400,2700,2900,3100,3600,4100,4600,4800,5600,5800,5800
POST,/cart,8572,0,3300.0,3356.7345747350478,995.6084889126942,7001.599233946763,17707.747083527764,48.213099479784496,0.0,3300,3700,3900,4100,4600,5000,5500,5800,6600,7000,7000
POST,/cart/checkout,2883,0,2100.0,2071.3792917652745,814.0815440565348,3747.9017629520968,6562.114117238987,16.21539498369327,0.0,2100,2300,2400,2500,2700,2800,3000,3200,3500,3700,3700
GET,/product/0PUK6V6EV0,4140,0,2200.0,2242.0154967274148,712.4822880141437,4366.008048993535,7679.798067632851,23.285374690423215,0.0,2200,2500,2700,2800,3000,3200,3400,3600,3900,4400,4400
GET,/product/1YMWWN1N4O,4130,0,2300.0,2252.1600453379556,715.183581924066,4584.078365005553,7698.500726392252,23.22912982402123,0.0,2300,2500,2700,2800,3000,3200,3500,3600,4000,4600,4600
GET,/product/2ZYFJ3GM2N,4219,0,2300.0,2258.892151365416,647.4838749272749,4468.509973026812,7704.498459350557,23.729709134998924,0.0,2300,2600,2700,2800,3000,3200,3500,3600,4200,4500,4500
GET,/product/66VCHSJNUP,4234,0,2300.0,2255.4156638542604,751.1469749733806,4855.217868927866,7667.778460085026,23.81407643460191,0.0,2300,2500,2700,2800,3000,3200,3400,3600,4200,4900,4900
GET,/product/6E92ZMYYFZ,4077,0,2300.0,2269.1451463138446,666.1177990026772,4211.076201987453,7649.701986754967,22.931032032090688,0.0,2300,2600,2700,2800,3000,3200,3500,3600,4000,4200,4200
GET,/product/9SIQT8TOJO,4209,0,2300.0,2255.714871205648,673.1073380215093,4165.489769889973,7702.966737942505,23.673464268596938,0.0,2300,2500,2700,2800,3000,3200,3400,3500,3900,4200,4200
GET,/product/L9ECAV7KIM,4208,0,2200.0,2246.1897679623066,721.5477189747617,4146.777910063975,7673.664923954372,23.667839781956737,0.0,2300,2500,2700,2800,3000,3200,3400,3600,4000,4100,4100
GET,/product/LS4PSXUNUM,4270,0,2300.0,2245.6343418438382,661.605388042517,4305.405857041478,7669.219906323185,24.016557953649066,0.0,2300,2600,2700,2800,3000,3200,3400,3600,4000,4300,4300
GET,/product/OLJCESPC7Z,4268,0,2200.0,2239.920567754156,668.0847289972007,4188.561507966369,7702.398078725399,24.005308980368667,0.0,2200,2500,2700,2800,3000,3200,3500,3600,4000,4200,4200
POST,/setCurrency,5718,0,3100.0,3114.541989836006,1711.1678100191057,4883.242498966865,10280.052815669815,32.16081460865699,0.0,3100,3200,3400,3400,3700,3900,4200,4300,4800,4900,4900
,Aggregated,67504,0,2500.0,2539.206738863104,598.7411279929802,7001.599233946763,9957.699084498696,379.6753461599828,0.0,2500,2800,3000,3100,3500,3900,4500,4900,5900,6700,7000
