Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4884,0,5800.0,5589.63072762297,2353.552332962863,8314.091476029716,10248.25040950041,27.357200269637946,0.0,5800,6200,6400,6500,6900,7100,7600,7700,8200,8300,8300
GET,/cart,8874,0,4400.0,4466.29619325784,499.4006330380216,9105.279032955877,12109.221095334686,49.70675577247484,0.0,4400,4800,5200,5400,5900,6400,7000,7300,8300,9100,9100
POST,/cart,8593,0,6300.0,6304.226613357025,731.9738949881867,10858.472237945534,17294.55300826254,48.132764520270044,0.0,6300,6700,7000,7200,7800,8300,8800,9200,10000,11000,11000
POST,/cart/checkout,2791,0,3300.0,3290.270007183326,1196.5397999156266,5151.665200013667,6561.835901110713,15.633486067272628,0.0,3300,3500,3700,3800,4000,4200,4400,4500,5100,5200,5200
GET,/product/0PUK6V6EV0,4191,0,4400.0,4303.877924721059,582.2725950274616,6841.390265035443,7632.60940109759,23.475435366513643,0.0,4400,4600,4700,4900,5100,5300,5600,5800,6400,6800,6800
GET,/product/1YMWWN1N4O,4258,0,4400.0,4314.419855470238,608.5261750267819,6840.150614036247,7646.316815406294,23.85072865440589,0.0,4400,4600,4800,4800,5100,5300,5600,5700,6600,6800,6800
GET,/product/2ZYFJ3GM2N,4312,0,4300.0,4297.840686603071,534.6334460191429,6801.737050991505,7654.42741187384,24.153203841662332,0.0,4300,4600,4700,4800,5100,5300,5600,5800,6400,6800,6800
GET,/product/66VCHSJNUP,4196,0,4400.0,4309.897553191166,776.4622650574893,6729.955060989596,7620.601286939943,23.503442328296646,0.0,4400,4600,4800,4900,5100,5300,5600,5700,6400,6700,6700
GET,/product/6E92ZMYYFZ,4232,0,4400.0,4307.881450021569,602.7237409725785,6802.324013900943,7604.377835538752,23.705092453134274,0.0,4400,4600,4800,4800,5100,5300,5600,5800,6400,6800,6800
GET,/product/9SIQT8TOJO,4308,0,4400.0,4308.505659373607,782.8929360257462,6842.046204954386,7646.963091922005,24.13079827223593,0.0,4400,4600,4700,4800,5100,5300,5600,5800,6400,6800,6800
GET,/product/L9ECAV7KIM,4210,0,4400.0,4334.7542403293855,616.5134549373761,6807.510934071615,7617.801187648456,23.58186182128906,0.0,4400,4600,4800,4900,5100,5300,5600,5700,6400,6800,6800
GET,/product/LS4PSXUNUM,4185,0,4400.0,4301.86493032525,554.4731148984283,6850.234147976153,7622.902508960574,23.44182701237404,0.0,4400,4600,4700,4800,5100,5300,5600,5800,6400,6900,6900
GET,/product/OLJCESPC7Z,4309,0,4400.0,4303.522373600534,577.6201790431514,6767.373681999743,7649.719656532839,24.13639966459253,0.0,4400,4600,4700,4800,5100,5300,5600,5800,6300,6800,6800
POST,/setCurrency,5925,0,6000.0,6064.748972903213,2393.6995080439374,8574.644866981544,10275.849451476794,33.1882497128593,0.0,6000,6400,6600,6700,7100,7400,7600,7800,8400,8600,8600
,Aggregated,69268,0,4600.0,4776.1756569669915,499.4006330380216,10858.472237945534,9772.315672460589,387.99724575701913,0.0,4600,5100,5500,5800,6500,7000,7600,8000,9200,10000,11000
