Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3975,0,3000.0,3053.4574459405,1991.6809509741142,4474.615289946087,10263.699119496856,22.390791256604388,0.0,3000,3200,3400,3500,3700,3900,4200,4300,4400,4500,4500
GET,/cart,9165,0,2300.0,2443.587190304216,402.6754789520055,5809.0262019541115,13162.159738134205,51.62556021805766,0.0,2300,2600,2800,3000,3400,3800,4300,4600,5400,5800,5800
POST,/cart,8769,0,3100.0,3196.8607988793974,820.0407199328765,6600.742633920163,17688.3862470065,49.39493044758839,0.0,3100,3400,3600,3800,4200,4600,5200,5400,6000,6600,6600
POST,/cart/checkout,2941,0,1900.0,1913.6347998028548,644.1784320631996,3371.3059119181708,6562.341040462427,16.566369078156857,0.0,1900,2000,2100,2200,2300,2500,2800,2900,3400,3400,3400
GET,/product/0PUK6V6EV0,4315,0,2100.0,2158.7587792189456,542.6084860228002,3847.933034063317,7714.256778679027,24.305978433269917,0.0,2100,2200,2300,2400,2600,2800,3000,3100,3500,3800,3800
GET,/product/1YMWWN1N4O,4399,0,2100.0,2151.380624550812,547.349259024486,3675.029500038363,7737.84973857695,24.77914232397552,0.0,2100,2200,2300,2400,2600,2800,3000,3100,3600,3700,3700
GET,/product/2ZYFJ3GM2N,4289,0,2100.0,2145.960285352729,547.6686879992485,3716.061247047037,7732.783865702961,24.159522943289613,0.0,2100,2200,2300,2400,2600,2800,3000,3200,3500,3700,3700
GET,/product/66VCHSJNUP,4404,0,2100.0,2146.948652667498,628.3250360284001,3643.31341907382,7699.4080381471385,24.807306841279427,0.0,2100,2200,2300,2400,2600,2800,3000,3200,3600,3600,3600
GET,/product/6E92ZMYYFZ,4415,0,2100.0,2156.2020000403872,530.5153150111437,3849.320364999585,7687.445073612684,24.869268779348015,0.0,2100,2200,2300,2400,2600,2800,3000,3200,3600,3800,3800
GET,/product/9SIQT8TOJO,4480,0,2100.0,2156.1435544681726,621.4863309869543,3846.47400805261,7739.630357142857,25.23540750429878,0.0,2100,2200,2300,2400,2600,2800,3100,3200,3600,3800,3800
GET,/product/L9ECAV7KIM,4320,0,2100.0,2157.716095863211,538.4138090303168,3848.2258419971913,7703.842361111111,24.334142950573824,0.0,2100,2200,2300,2400,2600,2800,3000,3100,3500,3800,3800
GET,/product/LS4PSXUNUM,4386,0,2100.0,2150.9117785143726,507.89179210551083,3849.082748987712,7705.2314181486545,24.705914578985368,0.0,2100,2200,2300,2400,2600,2800,3000,3100,3600,3800,3800
GET,/product/OLJCESPC7Z,4344,0,2100.0,2162.3283132554216,526.5341680496931,3689.3670529825613,7734.873158379374,24.46933263363257,0.0,2100,2200,2300,2400,2700,2900,3100,3200,3500,3700,3700
POST,/setCurrency,5957,0,3000.0,3026.632473158088,2026.3142390176654,5027.9495399445295,10281.44854792681,33.555205915872286,0.0,3000,3200,3300,3400,3600,3800,4100,4200,4800,5000,5000
,Aggregated,70159,0,2300.0,2437.17251746139,402.6754789520055,6600.742633920163,9988.381533374193,395.1988739049326,0.0,2300,2600,2800,2900,3300,3700,4100,4500,5500,6000,6600
