Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5076,0,4800.0,5150.940579127852,2588.501234073192,7879.556227009743,10250.390267927502,28.348011689683577,0.0,4800,5300,5900,6500,7100,7300,7400,7500,7800,7900,7900
GET,/cart,9556,0,4100.0,4196.601778921048,449.9935870990157,8524.36249202583,12248.348158225199,53.367533433139535,0.0,4100,4600,4900,5100,5700,6100,6700,7000,8000,8500,8500
POST,/cart,8861,0,5900.0,5939.460613742042,970.2609949745238,10637.245026999153,17336.116803972465,49.486156734098934,0.0,5900,6400,6700,6900,7400,7900,8400,8700,9600,11000,11000
POST,/cart/checkout,2837,0,3500.0,3567.0356628750783,962.9259069915861,6551.1526559712365,6562.444131124427,15.843835532630479,0.0,3500,3800,4000,4100,4400,4700,5100,5300,6200,6600,6600
GET,/product/0PUK6V6EV0,4534,0,4000.0,4063.64099840351,750.9713260224089,7129.139150027186,7526.825099250111,25.321096335899398,0.0,4100,4400,4600,4700,5100,5300,5700,6100,6800,7100,7100
GET,/product/1YMWWN1N4O,4480,0,4100.0,4079.401531105825,751.704151974991,6871.279309969395,7536.672098214286,25.019521743455957,0.0,4100,4400,4600,4700,5100,5400,5700,6000,6700,6900,6900
GET,/product/2ZYFJ3GM2N,4592,0,4100.0,4079.2666453408624,732.752584037371,7049.646002007648,7546.645905923345,25.645009787042355,0.0,4100,4400,4600,4700,5100,5400,5700,6000,6800,7000,7000
GET,/product/66VCHSJNUP,4644,0,4000.0,4055.9500324876767,700.1844459446147,6820.981304976158,7516.37661498708,25.93541495013604,0.0,4000,4400,4600,4700,5100,5400,5700,6000,6800,6800,6800
GET,/product/6E92ZMYYFZ,4473,0,4100.0,4112.812325986082,795.1249750331044,7051.578596001491,7495.872345182204,24.980428740731806,0.0,4100,4400,4700,4800,5100,5400,5700,6100,6800,7100,7100
GET,/product/9SIQT8TOJO,4578,0,4100.0,4072.6526631461597,727.1871550474316,7117.590919020586,7544.035823503714,25.566823781594056,0.0,4100,4400,4600,4800,5100,5400,5700,6100,6900,7100,7100
GET,/product/L9ECAV7KIM,4627,0,4100.0,4064.8008693421143,725.3195920493454,7254.786971025169,7501.199265182624,25.840474800663106,0.0,4100,4400,4600,4800,5100,5300,5700,6000,6700,7300,7300
GET,/product/LS4PSXUNUM,4738,0,4100.0,4081.0222923555866,716.5362780215219,6930.319154052995,7510.385394681301,26.460378129574625,0.0,4100,4400,4600,4800,5100,5400,5700,5900,6900,6900,6900
GET,/product/OLJCESPC7Z,4506,0,4000.0,4083.696355175417,922.5262299878523,7098.306706058793,7540.021304926764,25.164724325002798,0.0,4000,4400,4600,4800,5100,5400,5700,6100,6900,7100,7100
POST,/setCurrency,6326,0,5100.0,5224.8068861509255,2755.154290003702,8390.2933599893,10276.206607650964,35.32890503328178,0.0,5100,5500,5800,6000,6500,6800,7200,7300,7800,8400,8400
,Aggregated,73828,0,4300.0,4468.55431534401,449.9935870990157,10637.245026999153,9699.583559083274,412.30831501693444,0.0,4300,4800,5100,5300,6000,6700,7300,7600,8800,9600,11000
