node_name,timestamp,value
k8s-vm1,1705440183.881,2.029999999999897
k8s-vm1,1705440198.881,2.0606666666668083
k8s-vm1,1705440213.881,2.0620000000000194
k8s-vm1,1705440228.881,2.271333333333223
k8s-vm1,1705440243.881,2.167999999999999
k8s-vm1,1705440258.881,2.151999999999952
k8s-vm1,1705440273.881,2.1306666666666993
k8s-vm1,1705440288.881,2.1653333333334253
k8s-vm1,1705440303.881,2.076666666666612
k8s-vm1,1705440318.881,2.0833333333333943
k8s-vm1,1705440333.881,2.0933333333332786
k8s-vm1,1705440348.881,2.0753333333332797
k8s-vm1,1705440363.881,2.0793333333333974
k8s-vm1,1705440378.881,2.048000000000047
k8s-vm1,1705440393.881,2.0473333333332753
k8s-vm2,1705440183.881,2.0386666666666615
k8s-vm2,1705440198.881,2.0300000000000633
k8s-vm2,1705440213.881,2.0219999999999647
k8s-vm2,1705440228.881,2.025999999999961
k8s-vm2,1705440243.881,2.020000000000012
k8s-vm2,1705440258.881,2.022000000000147
k8s-vm2,1705440273.881,2.089999999999797
k8s-vm2,1705440288.881,2.028000000000005
k8s-vm2,1705440303.881,2.0233333333335244
k8s-vm2,1705440318.881,2.0166666666666817
k8s-vm2,1705440333.881,2.01933333333327
k8s-vm2,1705440348.881,2.026666666666733
k8s-vm2,1705440363.881,2.01933333333327
k8s-vm2,1705440378.881,2.023333333333327
k8s-vm2,1705440393.881,2.0719999999999343
k8s-vm3,1705440183.881,2.4806666666667905
k8s-vm3,1705440198.881,2.1153333333332434
k8s-vm3,1705440213.881,2.1399999999999637
k8s-vm3,1705440228.881,3.3353333333334376
k8s-vm3,1705440243.881,3.3786666666665646
k8s-vm3,1705440258.881,3.3873333333334203
k8s-vm3,1705440273.881,3.4033333333332854
k8s-vm3,1705440288.881,3.3993333333333187
k8s-vm3,1705440303.881,3.386666666666739
k8s-vm3,1705440318.881,3.298666666666577
k8s-vm3,1705440333.881,3.3740000000000387
k8s-vm3,1705440348.881,3.388000000000041
k8s-vm3,1705440363.881,3.405999999999949
k8s-vm3,1705440378.881,3.3493333333333792
k8s-vm3,1705440393.881,3.313333333333321
k8s-vm4,1705440183.881,0.5466666666666544
k8s-vm4,1705440198.881,0.10066666666666606
k8s-vm4,1705440213.881,0.10999999999999847
k8s-vm4,1705440228.881,0.3146666666666685
k8s-vm4,1705440243.881,0.29600000000000365
k8s-vm4,1705440258.881,0.3313333333333503
k8s-vm4,1705440273.881,0.2866666666666636
k8s-vm4,1705440288.881,0.2939999999999751
k8s-vm4,1705440303.881,0.30133333333333967
k8s-vm4,1705440318.881,0.27800000000001246
k8s-vm4,1705440333.881,0.2973333333333282
k8s-vm4,1705440348.881,0.3039999999999964
k8s-vm4,1705440363.881,0.2846666666666806
k8s-vm4,1705440378.881,0.2893333333333203
k8s-vm4,1705440393.881,0.24066666666666758
k8s-vm5,1705440183.881,2.0206666666666933
k8s-vm5,1705440198.881,2.0193333333332553
k8s-vm5,1705440213.881,2.011333333333429
k8s-vm5,1705440228.881,2.0093333333332644
k8s-vm5,1705440243.881,2.0066666666667063
k8s-vm5,1705440258.881,2.010000000000021
k8s-vm5,1705440273.881,2.0126666666666404
k8s-vm5,1705440288.881,2.009999999999976
k8s-vm5,1705440303.881,2.006000000000025
k8s-vm5,1705440318.881,2.0113333333333077
k8s-vm5,1705440333.881,2.007999999999932
k8s-vm5,1705440348.881,2.0066666666667214
k8s-vm5,1705440363.881,2.0073333333332815
k8s-vm5,1705440378.881,2.0120000000000804
k8s-vm5,1705440393.881,2.015999999999955
