totalTime,avgCost,totalCost
1130,0.9999999999999998,18.83333333333333
1140,0.9999999999999998,18.999999999999996
1150,0.9999999999999998,19.166666666666664
1160,1.0,19.333333333333332
1170,1.0,19.5
1180,1.0,19.666666666666668
1190,1.0000000000000002,19.833333333333336
1200,1.0000000000000002,20.000000000000004
1210,1.0000000000000002,20.16666666666667
1220,1.0000000000000002,20.33333333333334
1230,1.0000000000000004,20.500000000000007
1240,1.0000000000000004,20.666666666666675
1250,1.0000000000000004,20.833333333333343
1260,1.0000000000000007,21.00000000000001
1270,1.0000000000000007,21.16666666666668
1280,1.0000000000000007,21.333333333333346
1290,1.0000000000000007,21.500000000000014
1300,1.0000000000000007,21.666666666666682
1310,1.0000000000000009,21.83333333333335
1320,1.0000000000000009,22.000000000000018
1330,1.0000000000000009,22.166666666666686
1340,1.0000000000000009,22.333333333333353
1350,1.000000000000001,22.50000000000002
1360,1.000000000000001,22.66666666666669
1370,1.000000000000001,22.833333333333357
1380,1.000000000000001,23.000000000000025
1390,1.000000000000001,23.166666666666693
1400,1.0000000000000013,23.33333333333336
1410,1.0000000000000013,23.50000000000003
1420,1.0000000000000013,23.666666666666696
1430,1.0000000000000013,23.833333333333364
1440,1.0000000000000013,24.000000000000032
1450,1.0000000000000013,24.1666666666667
1460,1.0000000000000013,24.333333333333368
1470,1.0000000000000013,24.500000000000036
1480,1.0000000000000013,24.666666666666703
1490,1.0000000000000013,24.83333333333337
1500,1.0000000000000016,25.00000000000004
1510,1.0000000000000016,25.166666666666707
1520,1.0000000000000016,25.333333333333375
1530,1.0000000000000016,25.500000000000043
1540,1.0000000000000016,25.66666666666671
1550,1.0000000000000016,25.83333333333338
1560,1.0000000000000018,26.000000000000046
1570,1.0000000000000018,26.166666666666714
1580,1.0000000000000018,26.333333333333382
1590,1.0000000000000018,26.50000000000005
1600,1.0000000000000018,26.666666666666718
1610,1.0000000000000018,26.833333333333385
1620,1.000000000000002,27.000000000000053
1630,1.000000000000002,27.16666666666672
1640,1.000000000000002,27.33333333333339
1650,1.000000000000002,27.500000000000057
1660,1.000000000000002,27.666666666666725
1670,1.000000000000002,27.833333333333393
1680,1.000000000000002,28.00000000000006
1690,1.0000000000000022,28.16666666666673
1700,1.0000000000000022,28.333333333333396
1710,1.0000000000000022,28.500000000000064
1720,1.0000000000000022,28.666666666666732
1730,1.0000000000000022,28.8333333333334
1740,1.0000000000000022,29.000000000000068
1750,1.0000000000000022,29.166666666666735
1760,1.0000000000000024,29.333333333333403
1770,1.0000000000000024,29.50000000000007
1780,1.0000000000000024,29.66666666666674
1790,1.0000000000000024,29.833333333333407
1800,1.0000000000000024,30.000000000000075
1810,1.0000000000000024,30.166666666666742
1820,1.0000000000000024,30.33333333333341
1830,1.0000000000000024,30.500000000000078
1840,1.0000000000000024,30.666666666666746
1850,1.0000000000000027,30.833333333333414
1860,1.0000000000000027,31.00000000000008
1870,1.0000000000000027,31.16666666666675
1880,1.0000000000000027,31.333333333333417
1890,1.0000000000000027,31.500000000000085
1900,1.0000000000000027,31.666666666666753
1910,1.0000000000000027,31.83333333333342
1920,1.0000000000000027,32.000000000000085
1930,1.0000000000000024,32.16666666666675
1940,1.0000000000000024,32.333333333333414
1950,1.0000000000000024,32.50000000000008
1960,1.0000000000000022,32.66666666666674
1970,1.0000000000000022,32.83333333333341
1980,1.000000000000002,33.00000000000007
1990,1.000000000000002,33.166666666666735
2000,1.000000000000002,33.3333333333334
2010,1.0000000000000018,33.500000000000064
