Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3676,0,5600.0,5471.17032874997,1784.8854309995659,8578.733007016126,10248.903155603917,20.660255850752094,0.0,5600,5900,6100,6300,6700,7000,7600,7700,8300,8600,8600
GET,/cart,6446,0,4700.0,4768.5080279145795,658.2336410065182,9931.72464397503,11993.196866273658,36.228511755698584,0.0,4700,5200,5600,5800,6400,6900,7500,7800,8800,9900,9900
POST,/cart,6238,0,6600.0,6625.9226547072585,1225.5727190058678,11798.860334965866,17287.056588650208,35.05948748557986,0.0,6600,7200,7500,7700,8300,8800,9400,9700,11000,12000,12000
POST,/cart/checkout,2071,0,3800.0,3756.1737745008923,1492.7731200004928,5808.6479069897905,6561.742636407533,11.639659920268658,0.0,3800,4000,4200,4300,4600,4800,5100,5200,5700,5800,5800
GET,/product/0PUK6V6EV0,3066,0,4500.0,4425.596392211485,920.6976600107737,7392.61479396373,7663.687866927593,17.23186736626929,0.0,4500,4700,4900,5000,5300,5600,6000,6200,6800,7400,7400
GET,/product/1YMWWN1N4O,3209,0,4400.0,4412.3533639925445,940.871209022589,7140.496467007324,7680.4375194764725,18.035571551975917,0.0,4400,4700,4900,5000,5300,5600,6000,6200,6700,7100,7100
GET,/product/2ZYFJ3GM2N,3117,0,4400.0,4401.271320120112,918.1763809756376,7119.989762955811,7682.343920436317,17.518503124808017,0.0,4400,4700,4900,5000,5300,5500,5900,6100,6800,7100,7100
GET,/product/66VCHSJNUP,3186,0,4400.0,4401.4318922854745,919.7359550162219,7011.525487003382,7647.13747645951,17.90630444518394,0.0,4400,4700,4900,5000,5300,5600,6000,6200,6700,7000,7000
GET,/product/6E92ZMYYFZ,3188,0,4400.0,4397.068155126655,980.7842249865644,7021.492130996194,7628.385194479298,17.917545063165853,0.0,4400,4700,4900,5000,5300,5500,6000,6200,6700,7000,7000
GET,/product/9SIQT8TOJO,3144,0,4400.0,4416.228067573484,999.107965035364,7134.114577027503,7684.330788804071,17.670251467563812,0.0,4400,4700,4900,5000,5300,5600,5900,6100,6600,7100,7100
GET,/product/L9ECAV7KIM,3219,0,4400.0,4407.273717662898,937.121045019012,7042.2947210026905,7647.43833488661,18.09177464188547,0.0,4400,4700,4900,5000,5300,5600,5900,6100,6800,7000,7000
GET,/product/LS4PSXUNUM,3257,0,4400.0,4409.011801090451,924.4584140251391,7025.562846043613,7650.711390850476,18.305346383541774,0.0,4400,4700,4900,5000,5300,5500,6000,6100,6800,7000,7000
GET,/product/OLJCESPC7Z,3216,0,4400.0,4434.907583464274,921.0574940079823,7120.739058998879,7682.601990049751,18.074913714912604,0.0,4400,4700,4900,5000,5300,5600,6000,6200,6700,7100,7100
POST,/setCurrency,4358,0,5900.0,5941.4136055555655,1858.9441949734464,9064.757718006149,10273.687700780174,24.493306582583685,0.0,5900,6200,6400,6600,7000,7300,7800,8100,8700,9100,9100
,Aggregated,51391,0,4700.0,4904.286638096572,658.2336410065182,11798.860334965866,9736.266233387169,288.83329935418953,0.0,4700,5200,5600,5800,6600,7200,8000,8500,9700,11000,12000
