Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3761,0,1700.0,1939.8631583292397,892.8736100206152,3990.231815027073,10275.55011964903,21.194135598387433,0.0,1700,1800,2000,2100,3300,3500,3900,4000,4000,4000,4000
GET,/cart,9721,0,1100.0,1124.4422968908677,307.992830988951,3149.065617006272,13885.710523608683,54.78016276307478,0.0,1100,1200,1300,1400,1700,1900,2100,2300,2800,3100,3100
POST,/cart,9539,0,1400.0,1506.9783799637607,538.5631420067511,4311.444608960301,18061.744732152216,53.75454918187124,0.0,1400,1600,1700,1800,2200,2400,2800,2900,3700,4300,4300
POST,/cart/checkout,3146,0,890.0,936.9242160569544,407.2131809662096,2207.3971969657578,6562.872218690401,17.728463332232614,0.0,890,980,1000,1100,1200,1400,1700,1900,2200,2200,2200
GET,/product/0PUK6V6EV0,4647,0,910.0,963.5123533915944,525.0735669978894,2501.1234399862587,7728.327738325802,26.186957757433238,0.0,910,980,1000,1100,1300,1500,1800,1900,2200,2500,2500
GET,/product/1YMWWN1N4O,4665,0,910.0,963.1117738487019,473.8986710435711,2377.1098389988765,7747.907395498392,26.28839206766216,0.0,910,980,1000,1100,1300,1500,1700,1900,2200,2400,2400
GET,/product/2ZYFJ3GM2N,4667,0,910.0,971.5119526583046,489.696400007233,2580.6649909936823,7745.376687379473,26.299662546576485,0.0,910,980,1000,1100,1300,1500,1800,1900,2300,2600,2600
GET,/product/66VCHSJNUP,4551,0,910.0,964.1223859498116,473.9215139998123,2449.3427249835804,7712.196220610855,25.645974769545656,0.0,910,980,1000,1100,1300,1500,1800,1900,2200,2400,2400
GET,/product/6E92ZMYYFZ,4653,0,910.0,966.7256800301994,449.7926119947806,2292.8702399949543,7699.822050290136,26.22076919417621,0.0,910,980,1000,1100,1300,1500,1700,1900,2200,2300,2300
GET,/product/9SIQT8TOJO,4666,0,910.0,965.570878046944,427.635801024735,2507.9100569710135,7753.028289755679,26.294027307119322,0.0,910,980,1000,1100,1300,1500,1700,1900,2100,2500,2500
GET,/product/L9ECAV7KIM,4663,0,910.0,962.6542670063478,460.46580997062847,2456.746864016168,7718.4932446922585,26.277121588747836,0.0,910,970,1000,1100,1300,1500,1700,1800,2200,2500,2500
GET,/product/LS4PSXUNUM,4653,0,910.0,966.3062534738897,472.18363598221913,2339.0254609985277,7717.89748549323,26.22076919417621,0.0,910,980,1000,1100,1300,1500,1800,1900,2200,2300,2300
GET,/product/OLJCESPC7Z,4694,0,910.0,963.610619226432,476.62531200330704,2320.3488010331057,7750.046229228803,26.451814011919865,0.0,910,970,1000,1100,1300,1500,1800,1900,2200,2300,2300
POST,/setCurrency,6231,0,1700.0,1756.3147109050622,913.2954759988934,3074.2157010245137,10285.279088428824,35.11317705757833,0.0,1700,1800,1900,1900,2100,2300,2400,2600,2900,3100,3100
,Aggregated,74257,0,1000.0,1170.2153091342557,307.992830988951,4311.444608960301,10157.189544420055,418.4559763705014,0.0,1000,1200,1400,1600,1800,2000,2400,2700,3900,4000,4300
