Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3320,0,3600.0,3676.0136159432977,1499.1800640127622,5860.996195988264,10258.41265060241,18.717582814513605,0.0,3600,4000,4200,4300,4700,4900,5300,5300,5700,5900,5900
GET,/cart,6959,0,3000.0,3138.022644148272,607.9404329648241,6672.819223022088,12902.769938209512,39.23363217054222,0.0,3000,3400,3700,3900,4400,4800,5200,5500,6300,6700,6700
POST,/cart,6710,0,4200.0,4262.923713492338,1388.0174969672225,8286.886682035401,17620.628166915052,37.829813459453696,0.0,4200,4600,4900,5100,5600,6000,6400,6700,7700,8300,8300
POST,/cart/checkout,2151,0,2500.0,2500.468698257699,1011.414345994126,4047.9445560486056,6562.219432821943,12.126964046391194,0.0,2500,2700,2800,2900,3100,3300,3500,3700,3900,4000,4000
GET,/product/0PUK6V6EV0,3339,0,2900.0,2892.2069282021266,980.8239740086719,4833.542873966508,7607.336328241989,18.82470151134365,0.0,2900,3100,3200,3300,3500,3800,4100,4200,4700,4800,4800
GET,/product/1YMWWN1N4O,3346,0,2900.0,2903.7386596158963,975.3722680034116,4871.483599010389,7615.5606694560665,18.8641662943863,0.0,2900,3100,3200,3300,3600,3800,4100,4300,4800,4900,4900
GET,/product/2ZYFJ3GM2N,3333,0,2900.0,2877.6271195441905,983.4248530096374,5028.83057796862,7619.850585058506,18.790874554449953,0.0,2900,3100,3200,3300,3500,3700,4000,4200,4800,5000,5000
GET,/product/66VCHSJNUP,3422,0,2900.0,2890.813858779412,992.3499849974178,4905.6536389980465,7592.68293395675,19.292641081706492,0.0,2900,3100,3200,3300,3500,3700,4100,4300,4700,4900,4900
GET,/product/6E92ZMYYFZ,3343,0,2800.0,2866.1088318990987,950.5376039887778,4835.1017229724675,7573.183368232127,18.847252815939452,0.0,2800,3000,3200,3300,3500,3700,4000,4200,4600,4800,4800
GET,/product/9SIQT8TOJO,3204,0,2900.0,2867.090693676464,1010.796375980135,4715.6007519806735,7619.913857677902,18.06359498123542,0.0,2900,3100,3200,3300,3500,3700,3900,4100,4500,4700,4700
GET,/product/L9ECAV7KIM,3318,0,2900.0,2885.27652632242,959.9655080237426,4843.066380999517,7585.733574442435,18.706307162215705,0.0,2900,3100,3200,3300,3500,3700,4000,4200,4700,4800,4800
GET,/product/LS4PSXUNUM,3346,0,2900.0,2882.385037805687,958.7325950269587,5150.429410976358,7587.838015540944,18.8641662943863,0.0,2900,3100,3200,3300,3500,3700,4100,4300,4700,5200,5200
GET,/product/OLJCESPC7Z,3326,0,2900.0,2891.8747629739983,1007.1811450179666,4723.0486330226995,7613.199939867709,18.751409771407303,0.0,2900,3100,3200,3300,3600,3700,4000,4200,4600,4700,4700
POST,/setCurrency,4540,0,3500.0,3522.9956345618302,1481.6936620045453,6178.815050981939,10279.255066079295,25.59573071623246,0.0,3500,3800,3900,4000,4300,4600,5000,5300,5800,6200,6200
,Aggregated,53657,0,3000.0,3177.2037138965893,607.9404329648241,8286.886682035401,9891.324282013531,302.50883767420373,0.0,3000,3300,3600,3700,4300,4800,5400,5700,6800,7800,8300
