node_name,timestamp,value
k8s-vm1,1705852878.754,0.2533333333330423
k8s-vm1,1705852893.754,0.049333333333440046
k8s-vm1,1705852908.754,0.051999999999922386
k8s-vm1,1705852923.754,0.2746666666665988
k8s-vm1,1705852938.754,0.7579999999999321
k8s-vm1,1705852953.754,0.6833333333333333
k8s-vm1,1705852968.754,0.5073333333336146
k8s-vm1,1705852983.754,0.3986666666666375
k8s-vm1,1705852998.754,0.4586666666664921
k8s-vm1,1705853013.754,0.36800000000027167
k8s-vm1,1705853028.754,0.27866666666668605
k8s-vm1,1705853043.754,0.3779999999998836
k8s-vm1,1705853058.754,0.3219999999998739
k8s-vm1,1705853073.754,0.3939999999999903
k8s-vm1,1705853088.754,0.3980000000003201
k8s-vm2,1705852878.754,0.01199999999977687
k8s-vm2,1705852893.754,0.01133333333345945
k8s-vm2,1705852908.754,0.011333333333338184
k8s-vm2,1705852923.754,0.87466666666672
k8s-vm2,1705852938.754,1.3153333333334254
k8s-vm2,1705852953.754,1.2340000000000144
k8s-vm2,1705852968.754,1.287999999999859
k8s-vm2,1705852983.754,1.2206666666667538
k8s-vm2,1705852998.754,1.3019999999999226
k8s-vm2,1705853013.754,1.185333333333498
k8s-vm2,1705853028.754,1.165999999999864
k8s-vm2,1705853043.754,1.1739999999999176
k8s-vm2,1705853058.754,1.2486666666666375
k8s-vm2,1705853073.754,1.2960000000002765
k8s-vm2,1705853088.754,1.165333333333183
k8s-vm3,1705852878.754,0.018000000000029104
k8s-vm3,1705852893.754,0.016000000000227978
k8s-vm3,1705852908.754,0.0213333333330714
k8s-vm3,1705852923.754,0.7213333333333138
k8s-vm3,1705852938.754,0.870666666666754
k8s-vm3,1705852953.754,1.0060000000000098
k8s-vm3,1705852968.754,0.9499999999997575
k8s-vm3,1705852983.754,0.9400000000003881
k8s-vm3,1705852998.754,0.9113333333329745
k8s-vm3,1705853013.754,0.7680000000000291
k8s-vm3,1705853028.754,0.7726666666669189
k8s-vm3,1705853043.754,0.7066666666663272
k8s-vm3,1705853058.754,0.8920000000004318
k8s-vm3,1705853073.754,0.937999999999738
k8s-vm3,1705853088.754,0.6606666666668994
k8s-vm4,1705852878.754,0.1566666666666303
k8s-vm4,1705852893.754,0.1766666666666424
k8s-vm4,1705852908.754,0.17066666666657207
k8s-vm4,1705852923.754,0.5580000000001746
k8s-vm4,1705852938.754,0.7059999999999491
k8s-vm4,1705852953.754,0.6786666666666255
k8s-vm4,1705852968.754,0.6993333333333794
k8s-vm4,1705852983.754,0.7533333333332848
k8s-vm4,1705852998.754,0.7053333333333285
k8s-vm4,1705853013.754,0.5613333333333989
k8s-vm4,1705853028.754,0.6133333333332606
k8s-vm4,1705853043.754,0.6100000000000363
k8s-vm4,1705853058.754,0.685333333333377
k8s-vm4,1705853073.754,0.6746666666665382
k8s-vm4,1705853088.754,0.5940000000000509
k8s-vm5,1705852878.754,0.053333333333224195
k8s-vm5,1705852893.754,0.01866666666646779
k8s-vm5,1705852908.754,0.016666666666787934
k8s-vm5,1705852923.754,0.6386666666666617
k8s-vm5,1705852938.754,0.8613333333334594
k8s-vm5,1705852953.754,0.8679999999999686
k8s-vm5,1705852968.754,0.8606666666665357
k8s-vm5,1705852983.754,0.8686666666667103
k8s-vm5,1705852998.754,0.8900000000000848
k8s-vm5,1705853013.754,0.7493333333331975
k8s-vm5,1705853028.754,0.8073333333333115
k8s-vm5,1705853043.754,0.8226666666666763
k8s-vm5,1705853058.754,0.8313333333333504
k8s-vm5,1705853073.754,0.8819999999999103
k8s-vm5,1705853088.754,1.0206666666667539
