Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2682,0,1900.0,2348.732023792004,835.5675189523026,5282.681815966498,10269.73788217748,15.124526018396253,0.0,1900,2100,2300,2800,4600,4700,4900,5200,5300,5300,5300
GET,/cart,6551,0,1600.0,1641.7462157041796,430.99899601656944,3980.9037989471108,13499.84185620516,36.942867243293755,0.0,1600,1800,1900,2000,2300,2500,2800,3000,3400,4000,4000
POST,/cart,6533,0,2200.0,2303.4673635162026,901.6623590141535,4948.785918997601,17913.680544925763,36.84136035726425,0.0,2200,2400,2600,2700,3000,3300,3700,4000,4800,4900,4900
POST,/cart/checkout,2189,0,1400.0,1388.4238123816306,422.53796802833676,2827.150047989562,6562.835998172682,12.344365195477032,0.0,1400,1500,1500,1600,1700,1900,2100,2200,2700,2800,2800
GET,/product/0PUK6V6EV0,3014,0,1500.0,1549.7842722430594,776.8248220090754,2950.2577600069344,7708.837757133378,16.99676413849601,0.0,1500,1600,1700,1700,1900,2000,2300,2500,2900,3000,3000
GET,/product/1YMWWN1N4O,3225,0,1500.0,1552.0188288526913,770.0467469985597,3087.271878030151,7724.2,18.186650413619656,0.0,1500,1600,1700,1700,1900,2000,2300,2600,3000,3100,3100
GET,/product/2ZYFJ3GM2N,3128,0,1500.0,1554.8435357745068,774.7381760273129,2879.0604600217193,7723.834398976982,17.639641083349545,0.0,1500,1600,1700,1800,1900,2000,2200,2400,2800,2900,2900
GET,/product/66VCHSJNUP,3143,0,1500.0,1561.7715598635282,790.4577740118839,3099.4676649570465,7689.71874005727,17.7242301550408,0.0,1500,1600,1700,1800,1900,2100,2300,2500,2900,3100,3100
GET,/product/6E92ZMYYFZ,3109,0,1500.0,1551.0383176949263,760.4964739875868,3093.9294069539756,7681.5776777098745,17.532494925873955,0.0,1500,1600,1700,1700,1900,2000,2300,2500,3000,3100,3100
GET,/product/9SIQT8TOJO,3109,0,1500.0,1554.8867846191836,730.069282988552,3088.0275150411762,7731.788034737858,17.532494925873955,0.0,1500,1600,1700,1700,1900,2100,2300,2600,3000,3100,3100
GET,/product/L9ECAV7KIM,3193,0,1500.0,1560.0354779870113,801.6034769825637,3003.9684829534963,7694.563733166301,18.00619372734498,0.0,1500,1600,1700,1700,1900,2000,2300,2500,2900,3000,3000
GET,/product/LS4PSXUNUM,3081,0,1500.0,1555.7827088911074,867.4048379762098,3092.775831988547,7698.510548523207,17.374595325383616,0.0,1500,1600,1700,1700,1900,2000,2400,2600,3000,3100,3100
GET,/product/OLJCESPC7Z,3125,0,1500.0,1552.967269948929,771.1960209999233,3076.6093760030344,7726.81248,17.622723269011296,0.0,1500,1600,1700,1700,1900,2100,2300,2600,3000,3100,3100
POST,/setCurrency,4315,0,1900.0,1912.1406215765098,614.4690969958901,4016.1141810240224,10282.358053302434,24.333456289850794,0.0,1900,2000,2100,2200,2300,2500,2800,3000,3600,4000,4000
,Aggregated,50397,0,1600.0,1728.783267283397,422.53796802833676,5282.681815966498,10091.347044466933,284.20236306827593,0.0,1600,1800,1900,2000,2300,2600,3200,4100,5200,5300,5300
