Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5441,0,5300.0,5384.398330814814,1962.865571025759,8651.244034990668,10252.647123690498,30.54383827961754,0.0,5300,5800,6200,6600,7400,7600,7800,7900,8200,8700,8700
GET,/cart,10350,0,3900.0,3910.2821085453083,539.266426989343,8643.674426013604,12197.587149758454,58.101217826510116,0.0,3900,4400,4700,4900,5500,6000,6700,7100,8100,8500,8600
POST,/cart,10074,0,5100.0,5108.450768446716,1016.8482119916007,9234.501923026983,17154.741612070677,56.55185201780318,0.0,5100,5600,5900,6100,6600,7100,7600,7900,8700,9200,9200
POST,/cart/checkout,3294,0,3600.0,3519.497638077939,519.5976229733787,7181.338697031606,6324.799028536733,18.491344108263217,0.0,3600,4000,4200,4300,4700,5100,5600,6200,7000,7200,7200
GET,/product/0PUK6V6EV0,5043,0,3600.0,3501.4835810774935,717.7609680220485,6870.379503990989,7469.091413840968,28.30960787430826,0.0,3600,3900,4200,4300,4700,5100,5500,5800,6500,6900,6900
GET,/product/1YMWWN1N4O,5020,0,3600.0,3515.935874146677,777.5220749899745,6767.9136309889145,7513.132270916335,28.180494056916015,0.0,3600,3900,4200,4300,4700,5000,5400,5900,6400,6800,6800
GET,/product/2ZYFJ3GM2N,5106,0,3600.0,3480.988846119397,761.9233910227194,7018.700903980061,7485.8113983548765,28.663267461078323,0.0,3600,3900,4100,4300,4700,5100,5400,5900,6600,7000,7000
GET,/product/66VCHSJNUP,4895,0,3600.0,3521.017719140757,716.4862070349045,6710.74408799177,7465.214096016343,27.478788527610337,0.0,3600,3900,4200,4300,4700,5100,5400,5900,6600,6700,6700
GET,/product/6E92ZMYYFZ,4964,0,3600.0,3526.6746777880285,766.611555009149,7022.162595007103,7455.320104754231,27.866129979787072,0.0,3600,3900,4200,4300,4700,5100,5400,5800,6600,7000,7000
GET,/product/9SIQT8TOJO,5005,0,3600.0,3519.902041066335,769.867230032105,6830.093169002794,7511.42997002997,28.096289393399335,0.0,3600,3900,4200,4300,4700,5000,5400,5700,6400,6800,6800
GET,/product/L9ECAV7KIM,4968,0,3600.0,3507.671472377239,775.7375079672784,6883.103875035886,7463.037439613527,27.888584556724854,0.0,3600,3900,4200,4300,4700,5100,5400,5800,6600,6900,6900
GET,/product/LS4PSXUNUM,4946,0,3600.0,3481.660103652704,759.9295760155655,6568.80974501837,7461.036999595633,27.765084383567054,0.0,3600,3900,4100,4300,4700,5100,5400,5700,6400,6600,6600
GET,/product/OLJCESPC7Z,5018,0,3600.0,3527.0154221402545,769.9159719632007,6775.351128017064,7512.256875249103,28.169266768447127,0.0,3600,3900,4200,4300,4700,5100,5500,6000,6500,6800,6800
POST,/setCurrency,6897,0,5600.0,5476.506531008698,1949.926286994014,8454.053274996113,10278.11599246049,38.71730428497007,0.0,5600,6000,6300,6400,7000,7300,7700,7800,8200,8500,8500
,Aggregated,81021,0,4000.0,4053.0348239323143,519.5976229733787,9234.501923026983,9664.087199614914,454.8230695190025,0.0,4000,4500,4900,5100,5900,6500,7200,7500,8200,8700,9200
