Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5232,0,6300.0,6322.502599758236,3347.807578044012,10431.760834995657,10250.88016055046,29.30609683881349,0.0,6300,6700,7000,7200,8300,9100,9500,9600,10000,10000,10000
GET,/cart,9474,0,4000.0,4085.459976648909,645.1554109808058,9338.936800020747,12102.288473717543,53.066888656521215,0.0,4000,4500,4800,5000,5700,6200,6800,7100,8300,9300,9300
POST,/cart,9074,0,5600.0,5697.423137998069,1495.4615549650043,11300.205192063004,17356.1758871501,50.826361375266366,0.0,5600,6100,6500,6700,7400,7900,8600,9000,10000,11000,11000
POST,/cart/checkout,2943,0,3400.0,3403.2935318637883,1025.3520619589835,7224.94225401897,6561.812776078831,16.48467947183259,0.0,3400,3600,3800,3900,4100,4400,4800,5100,6100,7200,7200
GET,/product/0PUK6V6EV0,4627,0,3800.0,3737.17663571138,875.7747509516776,6664.431479992345,7563.752323319645,25.917299325915526,0.0,3800,4000,4200,4300,4600,4800,5100,5400,6200,6700,6700
GET,/product/1YMWWN1N4O,4604,0,3800.0,3746.0449300876826,890.7603329280391,6660.124069079757,7578.923544743701,25.78846900724337,0.0,3800,4000,4200,4300,4500,4800,5100,5400,6100,6700,6700
GET,/product/2ZYFJ3GM2N,4468,0,3800.0,3729.6896163452643,866.4705869741738,6541.745212976821,7588.247985675917,25.02668973161672,0.0,3800,4000,4200,4300,4500,4800,5000,5300,6200,6500,6500
GET,/product/66VCHSJNUP,4617,0,3700.0,3734.963421327456,928.3870669314638,6670.496928039938,7554.457656486897,25.861286143884154,0.0,3700,4000,4200,4300,4500,4800,5100,5400,6300,6700,6700
GET,/product/6E92ZMYYFZ,4666,0,3800.0,3745.5185282982966,861.0502480296418,6533.765585976653,7537.084869267038,26.13575073583787,0.0,3800,4000,4200,4300,4600,4800,5100,5400,6200,6500,6500
GET,/product/9SIQT8TOJO,4544,0,3800.0,3739.1840726774667,866.4213640149683,6550.647627096623,7586.071302816901,25.452389915055143,0.0,3800,4000,4200,4300,4600,4800,5100,5300,6300,6600,6600
GET,/product/L9ECAV7KIM,4615,0,3800.0,3722.942119949135,915.6207280466333,6550.634753075428,7547.185698808234,25.85008350747788,0.0,3800,4000,4200,4300,4500,4800,5000,5300,6200,6600,6600
GET,/product/LS4PSXUNUM,4610,0,3800.0,3757.243153544223,866.1694630282,6734.313886030577,7550.001952277657,25.822076916462194,0.0,3800,4000,4200,4300,4600,4800,5200,5400,6200,6700,6700
GET,/product/OLJCESPC7Z,4566,0,3800.0,3742.1314184138346,850.12837999966,6341.45355806686,7580.109067017082,25.57561891552416,0.0,3800,4000,4200,4300,4600,4800,5200,5400,6100,6300,6300
POST,/setCurrency,6290,0,6700.0,6707.3151498020825,3482.9794849501923,10125.34947693348,10276.55278219396,35.23229149773258,0.0,6700,7000,7200,7400,8000,8500,9000,9400,9800,10000,10000
,Aggregated,74330,0,4100.0,4442.242343095113,645.1554109808058,11300.205192063004,9717.345916857259,416.34598203918324,0.0,4100,4600,5200,5600,6600,7200,8100,8700,9700,10000,11000
