Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3354,0,3500.0,3479.9900502159917,2442.3985660541803,4547.534861951135,10258.523852116876,18.912465673461462,0.0,3500,3600,3800,3800,4000,4100,4300,4500,4500,4500,4500
GET,/cart,7011,0,3200.0,3290.8583178952285,551.5533660072833,6434.115702053532,12777.896305805163,39.533481465902895,0.0,3200,3500,3800,3900,4400,4800,5200,5400,6000,6400,6400
POST,/cart,6689,0,4300.0,4316.3111388443995,1431.6394650377333,7105.190580012277,17611.841829869936,37.717794540782265,0.0,4300,4600,4800,5000,5300,5700,6000,6200,6700,7100,7100
POST,/cart/checkout,2170,0,2300.0,2354.915592801212,1012.8673349972814,3621.3857269613072,6562.4552995391705,12.236151017117283,0.0,2300,2500,2500,2600,2800,2900,3100,3200,3500,3600,3600
GET,/product/0PUK6V6EV0,3330,0,2900.0,2888.7210061104506,665.204392047599,4391.578636015765,7659.212312312312,18.777134970967996,0.0,2900,3100,3200,3200,3400,3600,3700,3800,4300,4400,4400
GET,/product/1YMWWN1N4O,3283,0,2900.0,2896.638685314496,662.5107389409095,4402.938401908614,7675.09564422784,18.512112345251634,0.0,2900,3100,3200,3200,3400,3600,3700,3900,4200,4400,4400
GET,/product/2ZYFJ3GM2N,3292,0,2900.0,2903.9182799467862,729.0941349929199,4300.638895016164,7681.213851761847,18.562861358686682,0.0,2900,3100,3200,3200,3400,3600,3700,3800,4200,4300,4300
GET,/product/66VCHSJNUP,3233,0,2900.0,2900.3691024920327,802.0177619764581,4100.912695983425,7645.314568512218,18.230173381723585,0.0,2900,3100,3200,3300,3400,3600,3700,3800,4000,4100,4100
GET,/product/6E92ZMYYFZ,3352,0,2900.0,2900.185746846671,935.416016029194,4159.192968043499,7634.5,18.901188114920338,0.0,2900,3100,3200,3200,3400,3600,3700,3800,4100,4200,4200
GET,/product/9SIQT8TOJO,3213,0,2900.0,2894.2852482849944,713.9535560272634,4319.326828001067,7688.847805788982,18.117397796312364,0.0,2900,3000,3200,3200,3400,3600,3800,3900,4100,4300,4300
GET,/product/L9ECAV7KIM,3277,0,2900.0,2906.452114101128,758.1278519937769,4386.954893008806,7649.205981080257,18.478279669628268,0.0,2900,3100,3200,3200,3400,3600,3700,3800,4200,4400,4400
GET,/product/LS4PSXUNUM,3356,0,2900.0,2905.585030411368,745.5644060391933,4288.637876044959,7651.743444576878,18.923743232002582,0.0,2900,3100,3200,3200,3400,3600,3700,3800,4100,4300,4300
GET,/product/OLJCESPC7Z,3313,0,2900.0,2881.2258143910963,717.6001869374886,4214.508694945835,7680.64473287051,18.68127572336846,0.0,2900,3000,3100,3200,3400,3500,3700,3800,4100,4200,4200
POST,/setCurrency,4511,0,3600.0,3584.3312272538756,2366.5502929361537,4991.441208985634,10279.924185324762,25.436533289500492,0.0,3600,3800,3900,3900,4100,4300,4400,4600,4900,5000,5000
,Aggregated,53384,0,3100.0,3199.507937487514,551.5533660072833,7105.190580012277,9920.668308856586,301.0205925796263,0.0,3100,3400,3600,3700,4100,4600,5200,5500,6300,6700,7100
