Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3771,0,9400.0,8890.251941404835,3911.1310120206326,13278.764295973815,10236.584195173695,21.229208333068865,0.0,9400,9900,10000,11000,11000,12000,12000,13000,13000,13000,13000
GET,/cart,5258,0,7000.0,7076.570139655449,772.8553999913856,13790.01605301164,10744.996766831495,29.60041830158475,0.0,7000,7600,8000,8300,9300,10000,11000,12000,13000,14000,14000
POST,/cart,4901,0,10000.0,10062.28680805943,2675.8359749801457,18043.533827061765,16926.06672107733,27.590652357563116,0.0,10000,11000,11000,11000,12000,13000,14000,14000,16000,18000,18000
POST,/cart/checkout,1596,0,6400.0,6325.9923484629135,1912.7924719359726,9093.733407906257,6560.562030075188,8.984835985037897,0.0,6400,6700,6900,7000,7200,7500,7900,8000,8900,9100,9100
GET,/product/0PUK6V6EV0,2618,0,7300.0,7153.214141696394,1518.097685999237,10180.645275046118,7509.383116883117,14.738283589491989,0.0,7300,7600,7800,8000,8400,8700,9000,9200,9800,10000,10000
GET,/product/1YMWWN1N4O,2552,0,7300.0,7142.567415686269,1848.1124439276755,9925.110434996895,7518.192398119122,14.366730221689668,0.0,7300,7600,7800,8000,8400,8700,8900,9200,9700,9900,9900
GET,/product/2ZYFJ3GM2N,2546,0,7200.0,7158.25748496225,1860.913582961075,9982.92504705023,7531.263157894737,14.33295264279855,0.0,7200,7600,7800,8000,8300,8600,8900,9200,10000,10000,10000
GET,/product/66VCHSJNUP,2467,0,7300.0,7174.001209034384,1843.1240880163386,10171.249981038272,7497.922983380624,13.888214520732136,0.0,7300,7600,7900,8000,8400,8700,9000,9400,10000,10000,10000
GET,/product/6E92ZMYYFZ,2500,0,7300.0,7141.344355416515,1694.0036870073527,9914.299218100496,7476.5876,14.073991204633296,0.0,7300,7600,7900,8000,8300,8700,8900,9200,9700,9900,9900
GET,/product/9SIQT8TOJO,2528,0,7200.0,7133.056904464404,1844.889367930591,10172.885400010273,7529.111946202532,14.23161990612519,0.0,7200,7600,7800,8000,8400,8700,9000,9400,10000,10000,10000
GET,/product/L9ECAV7KIM,2619,0,7200.0,7141.74709859843,1889.2305289627984,10191.930702072568,7485.347460862925,14.743913185973842,0.0,7200,7600,7800,8000,8300,8700,9000,9400,10000,10000,10000
GET,/product/LS4PSXUNUM,2554,0,7200.0,7130.141643255381,1900.2754649845883,9975.618473021314,7493.744714173845,14.377989414653376,0.0,7200,7600,7800,8000,8300,8700,9100,9400,9800,10000,10000
GET,/product/OLJCESPC7Z,2559,0,7200.0,7134.281005820994,1624.124935013242,10034.900814993307,7517.279015240329,14.406137397062642,0.0,7200,7600,7800,8000,8300,8700,9000,9400,10000,10000,10000
POST,/setCurrency,3466,0,9900.0,9897.2215808743,5749.145521083847,14000.510500976816,10266.067224466244,19.5121814061036,0.0,9900,10000,11000,11000,11000,12000,12000,13000,14000,14000,14000
,Aggregated,41935,0,7600.0,7830.789787798358,772.8553999913856,18043.533827061765,9451.049123643734,236.0771284665189,0.0,7600,8200,8800,9300,10000,11000,12000,13000,15000,16000,18000
