node_name,timestamp,value
k8s-vm1,1706147671.247,2.0480000000000778
k8s-vm1,1706147686.247,2.0393333333331007
k8s-vm1,1706147701.247,2.033333333333333
k8s-vm1,1706147716.247,2.8500000000009704
k8s-vm1,1706147731.247,3.567999999998331
k8s-vm1,1706147746.247,3.535333333334226
k8s-vm1,1706147761.247,3.420000000000194
k8s-vm1,1706147776.247,3.3239999999990686
k8s-vm1,1706147791.247,3.4093333333332945
k8s-vm1,1706147806.247,3.3566666666670546
k8s-vm1,1706147821.247,3.4593333333342646
k8s-vm1,1706147836.247,3.428666666666201
k8s-vm1,1706147851.247,3.4626666666668218
k8s-vm1,1706147866.247,3.423333333333721
k8s-vm1,1706147881.247,3.4019999999999224
k8s-vm1,1706147896.247,3.2899999999984475
k8s-vm1,1706147911.247,3.0746666666673264
k8s-vm1,1706147926.247,3.0746666666673264
k8s-vm1,1706147941.247,3.0779999999989136
k8s-vm1,1706147956.247,3.0626666666668214
k8s-vm1,1706147971.247,3.085333333334226
k8s-vm1,1706147986.247,3.2993333333327124
k8s-vm1,1706148001.247,3.4419999999993403
k8s-vm1,1706148016.247,3.1593333333342644
k8s-vm1,1706148031.247,3.1473333333327904
k8s-vm1,1706148046.247,3.0920000000012804
k8s-vm1,1706148061.247,3.1179999999993013
k8s-vm1,1706148076.247,3.099333333333682
k8s-vm1,1706148091.247,3.067333333332984
k8s-vm1,1706148106.247,3.1319999999997283
k8s-vm1,1706148121.247,3.0393333333331007
k8s-vm1,1706148136.247,3.1026666666672096
k8s-vm1,1706148151.247,3.175999999999961
k8s-vm1,1706148166.247,3.1200000000001937
k8s-vm1,1706148181.247,3.346666666666473
k8s-vm1,1706148196.247,3.403999999999845
k8s-vm1,1706148211.247,3.4746666666663564
k8s-vm1,1706148226.247,3.2146666666677146
k8s-vm1,1706148241.247,3.0946666666665505
k8s-vm1,1706148256.247,3.049853372432698
k8s-vm1,1706148271.247,3.1355028007471377
k8s-vm1,1706148286.247,3.084666666665968
k8s-vm1,1706148301.247,3.073333333333721
k8s-vm2,1706147671.247,2.0286666666666857
k8s-vm2,1706147686.247,2.0340000000006206
k8s-vm2,1706147701.247,2.0786666666662006
k8s-vm2,1706147716.247,3.117333333333469
k8s-vm2,1706147731.247,3.406000000000252
k8s-vm2,1706147746.247,3.412000000000505
k8s-vm2,1706147761.247,3.3646666666657743
k8s-vm2,1706147776.247,3.3879999999994954
k8s-vm2,1706147791.247,3.388666666667753
k8s-vm2,1706147806.247,3.39466666666558
k8s-vm2,1706147821.247,3.3759999999999613
k8s-vm2,1706147836.247,3.3653333333340316
k8s-vm2,1706147851.247,3.395333333333353
k8s-vm2,1706147866.247,3.393999999999748
k8s-vm2,1706147881.247,3.3866666666673453
k8s-vm2,1706147896.247,3.333333333333333
k8s-vm2,1706147911.247,3.3339999999991656
k8s-vm2,1706147926.247,3.296666666666473
k8s-vm2,1706147941.247,3.3253333333350987
k8s-vm2,1706147956.247,3.325999999998991
k8s-vm2,1706147971.247,3.235333333333256
k8s-vm2,1706147986.247,3.317333333332499
k8s-vm2,1706148001.247,3.3680000000017265
k8s-vm2,1706148016.247,3.257999999999204
k8s-vm2,1706148031.247,3.2793333333325183
k8s-vm2,1706148046.247,3.3186666666675593
k8s-vm2,1706148061.247,3.3233333333332364
k8s-vm2,1706148076.247,3.301333333332635
k8s-vm2,1706148091.247,3.259333333333779
k8s-vm2,1706148106.247,3.270000000000679
k8s-vm2,1706148121.247,3.3153333333330615
k8s-vm2,1706148136.247,3.2986666666668802
k8s-vm2,1706148151.247,3.2979999999991074
k8s-vm2,1706148166.247,3.3140000000004273
k8s-vm2,1706148181.247,3.3313333333334114
k8s-vm2,1706148196.247,3.3879999999994954
k8s-vm2,1706148211.247,3.4093333333342644
k8s-vm2,1706148226.247,3.327999999998913
k8s-vm2,1706148241.247,3.3020000000004073
k8s-vm2,1706148256.247,3.3093333333323245
k8s-vm2,1706148271.247,3.3080000000006597
k8s-vm2,1706148286.247,3.3100000000000973
k8s-vm2,1706148301.247,3.142666666666143
k8s-vm3,1706147671.247,2.007333333333372
k8s-vm3,1706147686.247,2.0039999999998446
k8s-vm3,1706147701.247,2.0066666666660846
k8s-vm3,1706147716.247,2.0066666666665696
k8s-vm3,1706147731.247,2.006000000000252
k8s-vm3,1706147746.247,2.0093333333332946
k8s-vm3,1706147761.247,2.006666666666084
k8s-vm3,1706147776.247,2.004666666667617
k8s-vm3,1706147791.247,2.005999999999282
k8s-vm3,1706147806.247,2.005333333333935
k8s-vm3,1706147821.247,2.013333333332654
k8s-vm3,1706147836.247,2.0033333333340124
k8s-vm3,1706147851.247,2.003333333333527
k8s-vm3,1706147866.247,2.0093333333337795
k8s-vm3,1706147881.247,2.007333333333372
k8s-vm3,1706147896.247,2.0086666666664916
k8s-vm3,1706147911.247,2.0013333333326346
k8s-vm3,1706147926.247,2.0013333333345753
k8s-vm3,1706147941.247,2.0059999999987967
k8s-vm3,1706147956.247,2.0106666666678694
k8s-vm3,1706147971.247,2.003333333333042
k8s-vm3,1706147986.247,2.007333333332402
k8s-vm3,1706148001.247,2.001333333333605
k8s-vm3,1706148016.247,2.0073333333328867
k8s-vm3,1706148031.247,2.003333333332557
k8s-vm3,1706148046.247,2.0033333333340124
k8s-vm3,1706148061.247,2.008666666666977
k8s-vm3,1706148076.247,2.0073333333328867
k8s-vm3,1706148091.247,2.00133333333409
k8s-vm3,1706148106.247,2.007333333333857
k8s-vm3,1706148121.247,2.003999999999845
k8s-vm3,1706148136.247,2.0080000000001745
k8s-vm3,1706148151.247,2.0086666666660067
k8s-vm3,1706148166.247,2.000000000000485
k8s-vm3,1706148181.247,2.0086666666660067
k8s-vm3,1706148196.247,2.004666666667132
k8s-vm3,1706148211.247,2.007333333333372
k8s-vm3,1706148226.247,2.005999999999767
k8s-vm3,1706148241.247,2.001333333333605
k8s-vm3,1706148256.247,2.008666666665037
k8s-vm3,1706148271.247,2.0086666666679474
k8s-vm3,1706148286.247,2.000666666666317
