Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3245,0,4000.0,4089.9572759031216,2438.678752980195,6346.48017201107,10257.214483821264,18.28738441815667,0.0,4000,4300,4500,4700,4900,5100,5900,6200,6300,6300,6300
GET,/cart,6807,0,3000.0,3122.2973917406466,745.7733610644937,6504.30804293137,12681.61598354635,38.361240596114776,0.0,3000,3400,3600,3800,4200,4600,5100,5400,6400,6500,6500
POST,/cart,6634,0,4100.0,4231.945681988105,1124.4984940858558,8443.7069039559,17566.12797708773,37.38628913098655,0.0,4100,4500,4800,4900,5400,5800,6300,6700,7800,8400,8400
POST,/cart/checkout,2190,0,2600.0,2600.7799612722342,1077.9297519475222,5467.025088029914,6562.990867579909,12.34187114815504,0.0,2600,2800,2900,2900,3100,3300,3600,3800,4900,5500,5500
GET,/product/0PUK6V6EV0,3262,0,2900.0,2884.9242000583536,960.6576450169086,4683.732497971505,7635.393623543838,18.383188897388923,0.0,2900,3000,3100,3200,3400,3600,3800,4000,4600,4700,4700
GET,/product/1YMWWN1N4O,3300,0,2900.0,2883.4485529972662,737.5292769866064,4680.743753095157,7644.8457575757575,18.59734008626102,0.0,2900,3000,3100,3200,3400,3600,3800,3900,4700,4700,4700
GET,/product/2ZYFJ3GM2N,3350,0,2900.0,2879.2702233497025,936.6632709279656,4666.934883105569,7655.690447761194,18.879117966355885,0.0,2900,3100,3100,3200,3400,3600,3800,3900,4400,4700,4700
GET,/product/66VCHSJNUP,3246,0,2900.0,2885.4851701036596,1001.3706779573113,4660.060159047134,7622.075785582255,18.29301997575857,0.0,2900,3000,3200,3200,3400,3600,3800,3900,4400,4700,4700
GET,/product/6E92ZMYYFZ,3290,0,2900.0,2868.8170832325927,705.4151229094714,4668.887287029065,7607.234042553191,18.540984510242048,0.0,2900,3000,3100,3200,3400,3600,3800,3900,4500,4700,4700
GET,/product/9SIQT8TOJO,3277,0,2800.0,2857.094572923243,721.26646398101,4659.84474401921,7657.136405248703,18.467722261417382,0.0,2800,3000,3100,3200,3400,3600,3800,3900,4500,4700,4700
GET,/product/L9ECAV7KIM,3333,0,2800.0,2867.6227165461246,953.6054088966921,4471.188155002892,7620.53705370537,18.78331348712363,0.0,2800,3000,3100,3200,3400,3600,3800,3900,4400,4500,4500
GET,/product/LS4PSXUNUM,3322,0,2900.0,2875.2258500835455,742.6355339121073,4687.913870089687,7623.774232390127,18.72132235350276,0.0,2900,3000,3100,3200,3400,3600,3800,3900,4500,4700,4700
GET,/product/OLJCESPC7Z,3261,0,2900.0,2869.4239211117933,951.4395470032468,4676.4560509473085,7652.940509046305,18.377553339787024,0.0,2900,3000,3100,3200,3400,3600,3800,3900,4400,4700,4700
POST,/setCurrency,4475,0,3900.0,3920.1711618853365,2434.861454064958,6021.381307975389,10279.52,25.21912026849032,0.0,3900,4100,4300,4300,4500,4700,4900,5100,5600,6000,6000
,Aggregated,52992,0,3100.0,3227.73286184613,705.4151229094714,8443.7069039559,9866.400305706522,298.6394684397406,0.0,3100,3400,3700,3800,4300,4800,5300,5700,6800,7800,8400
