Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1498,0,400.0,450.44614095435116,191.90888304729015,1770.4120769631118,10283.988651535381,8.450427514283954,0.0,400,430,450,480,530,780,1700,1800,1800,1800,1800
GET,/cart,4189,0,220.0,250.65792208750003,48.61160693690181,1364.329028991051,14156.101933635713,23.63073488473664,0.0,220,280,310,330,400,470,570,680,1100,1400,1400
POST,/cart,4220,0,320.0,342.1135252983292,129.7798720188439,1242.3759050434455,18157.605450236966,23.805610220479497,0.0,320,360,400,420,490,550,680,870,1200,1200,1200
POST,/cart/checkout,1424,0,200.0,239.94097945341196,87.22773205954581,1201.908714021556,6562.50702247191,8.032983164446161,0.0,200,250,280,290,310,380,630,770,1100,1200,1200
GET,/product/0PUK6V6EV0,1980,0,210.0,224.28987072574944,45.8971670595929,1105.6318670744076,7740.1005050505055,11.169456928092275,0.0,210,240,260,270,290,310,370,750,1100,1100,1100
GET,/product/1YMWWN1N4O,2033,0,210.0,219.78489818398242,59.168627951294184,989.4702910678461,7761.8312838170195,11.468437340813939,0.0,210,240,250,260,290,310,350,410,970,990,990
GET,/product/2ZYFJ3GM2N,2004,0,210.0,224.0631792227507,75.00319299288094,1191.558916005306,7756.0898203592815,11.304844284796424,0.0,210,240,260,270,290,310,360,610,1000,1200,1200
GET,/product/66VCHSJNUP,2075,0,210.0,224.27450065641293,61.81477790232748,1172.3224689485505,7726.119518072289,11.705365215046198,0.0,210,240,260,270,290,310,370,680,1000,1200,1200
GET,/product/6E92ZMYYFZ,2103,0,210.0,224.97657708714297,75.95832494553179,1187.3486189870164,7715.015691868759,11.863317131201038,0.0,210,240,260,270,290,320,390,730,1000,1200,1200
GET,/product/9SIQT8TOJO,2104,0,220.0,225.3200452000247,78.72151699848473,1104.6940269879997,7765.240019011407,11.868958271063711,0.0,220,240,260,270,290,320,370,640,970,1100,1100
GET,/product/L9ECAV7KIM,2050,0,210.0,222.06830865726238,78.118717065081,1015.0562120834365,7731.958536585365,11.564336718479376,0.0,210,240,260,270,290,310,360,440,990,1000,1000
GET,/product/LS4PSXUNUM,2011,0,210.0,227.066122795884,56.28609098494053,1184.6085210563615,7731.223272003978,11.344332263835135,0.0,210,240,260,270,290,320,400,830,1200,1200,1200
GET,/product/OLJCESPC7Z,2107,0,220.0,226.15695317287094,78.11393903102726,1149.73484701477,7761.810631229236,11.88588169065173,0.0,220,240,260,270,290,320,380,660,1100,1100,1100
POST,/setCurrency,2816,0,410.0,421.1347954824305,134.83529491350055,1378.1742081046104,10287.857599431818,15.885449853286792,0.0,410,440,460,480,520,570,700,840,1400,1400,1400
,Aggregated,32614,0,240.0,270.95651055261624,45.8971670595929,1770.4120769631118,10199.332341939045,183.98013548121287,0.0,240,280,310,340,420,490,620,780,1700,1800,1800
