Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3675,0,9700.0,9098.74067720455,3138.2479099556804,13180.303473956883,10236.14530612245,20.436909521369852,0.0,9700,10000,11000,11000,12000,12000,13000,13000,13000,13000,13000
GET,/cart,5181,0,7400.0,7550.461422530165,519.3155379965901,15481.921207043342,10804.423663385447,28.811871627269987,0.0,7400,8100,8600,8800,9700,10000,11000,12000,13000,15000,15000
POST,/cart,4715,0,11000.0,10744.564137772468,1558.3780120359734,17978.651141980663,16911.96967126193,26.220415889322137,0.0,11000,11000,12000,12000,13000,14000,15000,15000,16000,18000,18000
POST,/cart/checkout,1488,0,6300.0,6334.131448590214,2329.6156980795786,8314.300182973966,6561.815188172043,8.274862957224038,0.0,6300,6700,6900,7100,7400,7700,7800,8100,8300,8300,8300
GET,/product/0PUK6V6EV0,2430,0,7600.0,7514.89930464493,1095.7395130535588,10506.184350000694,7552.637448559671,13.513385071273126,0.0,7600,8000,8200,8300,8800,9100,9500,9800,10000,11000,11000
GET,/product/1YMWWN1N4O,2397,0,7600.0,7509.985380311678,1265.8387910341844,10503.055952955037,7561.438881935753,13.329869965366948,0.0,7600,8000,8200,8300,8800,9100,9500,9700,10000,11000,11000
GET,/product/2ZYFJ3GM2N,2403,0,7600.0,7507.675874976222,1169.9737450107932,10648.966421955265,7570.967124427799,13.36323634825898,0.0,7600,8000,8200,8400,8800,9200,9600,10000,10000,11000,11000
GET,/product/66VCHSJNUP,2452,0,7600.0,7514.96003956914,1173.1714319903404,10513.090922962874,7538.670473083197,13.635728475210579,0.0,7600,8000,8200,8400,8800,9100,9500,9700,10000,11000,11000
GET,/product/6E92ZMYYFZ,2453,0,7600.0,7519.131823774713,1085.3432269068435,10498.56398999691,7516.518548715858,13.641289539025918,0.0,7600,8000,8200,8400,8800,9100,9400,9600,10000,10000,10000
GET,/product/9SIQT8TOJO,2406,0,7700.0,7536.641947131765,1088.9103469671682,10473.227153997868,7570.923940149626,13.379919539704996,0.0,7700,8000,8300,8400,8800,9100,9500,9700,10000,10000,10000
GET,/product/L9ECAV7KIM,2539,0,7600.0,7521.398952664411,1088.3605139097199,10473.96110999398,7531.1339109885785,14.119541027145049,0.0,7600,8000,8200,8300,8700,9100,9400,9700,10000,10000,10000
GET,/product/LS4PSXUNUM,2386,0,7700.0,7527.565845816399,1087.9284840775654,10495.792221045122,7536.793378038558,13.268698263398221,0.0,7700,8000,8200,8400,8800,9100,9400,9700,10000,10000,10000
GET,/product/OLJCESPC7Z,2453,0,7700.0,7577.9207039286575,1100.314000970684,10502.148039988242,7566.968609865471,13.641289539025918,0.0,7700,8100,8300,8400,8800,9100,9500,10000,10000,11000,11000
POST,/setCurrency,3337,0,10000.0,10318.19156058088,3827.4570999201387,14649.30929406546,10266.317350913994,18.557269951785358,0.0,10000,11000,11000,11000,12000,13000,13000,13000,14000,15000,15000
,Aggregated,40315,0,8000.0,8235.855815386065,519.3155379965901,17978.651141980663,9496.055537641076,224.1942877153811,0.0,8000,8700,9300,9800,11000,12000,13000,13000,15000,16000,18000
