Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2732,0,3900.0,4298.7808988581455,1404.4221370713785,7244.149449979886,10252.452781844802,15.407507364069408,0.0,3900,4500,5500,5900,6800,7000,7100,7200,7200,7200,7200
GET,/cart,5021,0,4200.0,4228.420666702016,756.0820808866993,8371.493084938265,12328.869946225852,28.31665244326226,0.0,4200,4600,4800,5000,5500,5900,6400,6700,7600,8400,8400
POST,/cart,4936,0,5800.0,5843.935877108478,1601.1291419854388,9729.35898695141,17364.107779578608,27.83728270462906,0.0,5800,6200,6500,6600,7100,7500,8000,8300,9100,9700,9700
POST,/cart/checkout,1614,0,3600.0,3605.852428580132,1647.7024629712105,5759.525508969091,6561.674721189591,9.10238539004686,0.0,3600,3800,4000,4000,4300,4600,4800,5100,5400,5800,5800
GET,/product/0PUK6V6EV0,2443,0,4200.0,4176.289858795378,988.8118269154802,7699.0916799986735,7504.138354482194,13.777650252716532,0.0,4200,4400,4600,4700,5000,5300,5600,5900,7200,7700,7700
GET,/product/1YMWWN1N4O,2336,0,4100.0,4172.451669926567,972.8315050015226,7352.183792972937,7512.848030821918,13.174208346437092,0.0,4100,4400,4600,4700,5000,5300,5700,6200,7000,7400,7400
GET,/product/2ZYFJ3GM2N,2431,0,4200.0,4170.276930419808,1000.7554270559922,7382.795136072673,7524.777046482929,13.70997452490949,0.0,4200,4400,4600,4700,5000,5200,5600,6000,7200,7400,7400
GET,/product/66VCHSJNUP,2432,0,4100.0,4153.356624952965,967.1451880130917,7251.623861957341,7495.2171052631575,13.715614168893412,0.0,4100,4400,4600,4700,5000,5300,5600,6000,6900,7300,7300
GET,/product/6E92ZMYYFZ,2387,0,4200.0,4171.9178939294325,1033.8510319124907,7695.994250010699,7474.756598240469,13.461830189617013,0.0,4200,4400,4600,4700,5000,5300,5600,6000,6900,7700,7700
GET,/product/9SIQT8TOJO,2374,0,4200.0,4183.688140823949,989.5626950310543,7692.6961849676445,7525.900168491997,13.388514817826053,0.0,4200,4400,4600,4700,5000,5300,5600,6000,7400,7700,7700
GET,/product/L9ECAV7KIM,2443,0,4200.0,4161.816672162527,962.0463059982285,7158.935387036763,7479.655341792878,13.777650252716532,0.0,4200,4400,4600,4700,5000,5300,5600,5800,7000,7200,7200
GET,/product/LS4PSXUNUM,2453,0,4200.0,4161.085534332102,984.92291290313,7227.805188973434,7488.821035466775,13.83404669255573,0.0,4200,4400,4600,4700,5000,5200,5600,5900,7000,7200,7200
GET,/product/OLJCESPC7Z,2368,0,4200.0,4160.521018509385,982.5251660076901,7382.805195054971,7516.950591216216,13.354676953922532,0.0,4200,4400,4600,4700,5000,5300,5500,5700,7000,7400,7400
POST,/setCurrency,3378,0,3500.0,3596.652750008677,1370.3831229358912,7074.60579497274,10275.702190645352,19.05071737768172,0.0,3500,3900,4100,4200,4700,5200,6300,6600,7000,7100,7100
,Aggregated,39348,0,4200.0,4322.85310598612,756.0820808866993,9729.35898695141,9745.84548134594,221.9087114792837,0.0,4200,4600,4800,5100,5800,6400,7000,7300,8400,9200,9700
