Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4341,0,3000.0,3067.67921784842,1960.2309829788283,4496.737141977064,10267.442985487214,24.43583764824504,0.0,3000,3200,3400,3500,3900,4100,4300,4400,4400,4500,4500
GET,/cart,9899,0,2200.0,2272.1297699419642,422.2640019143,4840.809441986494,13474.094352964947,55.722266040077784,0.0,2200,2400,2700,2800,3200,3500,3800,4000,4600,4800,4800
POST,/cart,9769,0,2900.0,2934.535355768178,619.6527410065755,5396.7832119669765,17806.444979015254,54.990485599102925,0.0,2900,3100,3300,3400,3800,4000,4300,4500,4900,5400,5400
POST,/cart/checkout,3130,0,1700.0,1748.0911753759287,292.02217794954777,3140.7786450581625,6562.393290734824,17.619021386548486,0.0,1700,1900,1900,2000,2100,2200,2300,2500,2700,3100,3100
GET,/product/0PUK6V6EV0,4749,0,1900.0,1883.1150597109167,612.2511390130967,3126.561916084029,7724.145293746052,26.732502416843055,0.0,1900,2000,2000,2100,2200,2300,2500,2600,2800,3100,3100
GET,/product/1YMWWN1N4O,4865,0,1900.0,1886.0645727034073,605.7547449599952,3124.0869439207017,7746.338335046249,27.385475733405233,0.0,1900,2000,2000,2100,2200,2300,2500,2600,2800,3100,3100
GET,/product/2ZYFJ3GM2N,4904,0,1900.0,1878.833256627897,624.1782199358568,3148.836271953769,7743.611541598695,27.605009865697692,0.0,1900,2000,2000,2100,2200,2300,2500,2500,2900,3100,3100
GET,/product/66VCHSJNUP,4925,0,1900.0,1874.372742695254,638.8756439555436,3042.4398310715333,7710.530964467005,27.723220552316707,0.0,1900,2000,2000,2100,2200,2300,2500,2600,2800,3000,3000
GET,/product/6E92ZMYYFZ,4856,0,1900.0,1885.193435429682,602.0018859999254,3105.9278859756887,7697.167215815486,27.33481401056851,0.0,1900,2000,2000,2100,2200,2400,2500,2600,2900,3100,3100
GET,/product/9SIQT8TOJO,4869,0,1900.0,1873.9050927040782,609.5061600208282,3038.6216189945117,7749.847401930581,27.407992054666,0.0,1900,2000,2000,2100,2200,2300,2500,2600,2900,3000,3000
GET,/product/L9ECAV7KIM,4831,0,1900.0,1882.8792645633087,609.1153080342337,3040.341566083953,7716.486855723453,27.194087002688732,0.0,1900,2000,2000,2100,2200,2300,2500,2600,2900,3000,3000
GET,/product/LS4PSXUNUM,4706,0,1900.0,1883.2314044949414,618.9974519656971,3038.659122074023,7716.269868253294,26.490451963289832,0.0,1900,2000,2000,2100,2200,2300,2500,2600,2800,3000,3000
GET,/product/OLJCESPC7Z,4856,0,1900.0,1882.3984969687813,603.964747977443,3214.6867979317904,7746.863673805601,27.33481401056851,0.0,1900,2000,2000,2100,2200,2300,2500,2600,2900,3200,3200
POST,/setCurrency,6470,0,2900.0,2965.2084494585556,2050.4263920011,4580.060989945196,10283.640030911902,36.420149639287125,0.0,2900,3100,3200,3200,3400,3600,3800,4000,4500,4600,4600
,Aggregated,77170,0,2000.0,2216.8505463854776,292.02217794954777,5396.7832119669765,10050.743890112739,434.39612792330564,0.0,2000,2300,2600,2800,3100,3500,3900,4100,4500,5000,5400
