Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4311,0,2400.0,2634.501925558956,1072.4816831061617,4684.0284479549155,10267.223845975412,24.22061631905253,0.0,2400,2700,3100,3200,3800,4100,4500,4600,4700,4700,4700
GET,/cart,9752,0,2200.0,2246.1576126082614,383.78719496540725,4890.421160962433,13313.73277276456,54.789944408118835,0.0,2200,2400,2600,2700,3000,3300,3500,3700,4300,4900,4900
POST,/cart,9673,0,2900.0,2942.252650419839,727.0523749757558,5457.009684992954,17769.32399462421,54.34609641711787,0.0,2900,3100,3300,3400,3700,4000,4200,4400,5000,5500,5500
POST,/cart/checkout,3140,0,1900.0,1877.9171169252775,422.7455479558557,3511.219388921745,6562.047770700637,17.641553060038262,0.0,1900,2000,2100,2100,2300,2400,2500,2700,3400,3500,3500
GET,/product/0PUK6V6EV0,4666,0,2100.0,2069.7566200737774,529.7829749761149,3606.7896030144766,7671.521645949421,26.21512311405686,0.0,2100,2200,2200,2300,2400,2500,2700,2800,3500,3600,3600
GET,/product/1YMWWN1N4O,4677,0,2100.0,2068.0964954147544,527.7166480664164,3529.4856580439955,7688.832798802651,26.27692473305699,0.0,2100,2200,2200,2300,2400,2500,2600,2700,3300,3500,3500
GET,/product/2ZYFJ3GM2N,4776,0,2100.0,2068.090339683735,533.0381100066006,3429.9189660232514,7689.666457286432,26.833139304058196,0.0,2100,2200,2200,2300,2400,2500,2700,2700,3100,3400,3400
GET,/product/66VCHSJNUP,4740,0,2100.0,2073.11108422914,566.4333270397037,3530.773424077779,7655.401265822785,26.63087946005776,0.0,2100,2200,2300,2300,2400,2500,2600,2700,3400,3500,3500
GET,/product/6E92ZMYYFZ,4754,0,2100.0,2065.945789169459,522.2140279365703,3554.453167016618,7638.179638199411,26.70953606605793,0.0,2100,2200,2200,2300,2400,2500,2600,2700,3300,3600,3600
GET,/product/9SIQT8TOJO,4728,0,2100.0,2063.5043628630597,535.3171339957044,3755.16337598674,7694.711717428088,26.563459512057612,0.0,2100,2200,2200,2300,2400,2500,2600,2800,3400,3800,3800
GET,/product/L9ECAV7KIM,4687,0,2100.0,2066.8579484046704,622.6968690752983,3491.3520630216226,7657.067420524856,26.333108023057115,0.0,2100,2200,2200,2300,2400,2500,2700,2700,3200,3500,3500
GET,/product/LS4PSXUNUM,4654,0,2100.0,2062.720334387101,534.155084984377,3582.6517690438777,7659.386334336055,26.14770316605671,0.0,2100,2200,2200,2300,2400,2500,2700,2800,3300,3600,3600
GET,/product/OLJCESPC7Z,4708,0,2100.0,2071.5762015514474,616.43946391996,3373.626994085498,7690.195624468989,26.45109293205737,0.0,2100,2200,2200,2300,2400,2500,2700,2700,3200,3400,3400
POST,/setCurrency,6493,0,2400.0,2431.661790478212,1149.1420679958537,4548.533695051447,10283.059602649008,36.47981019707912,0.0,2400,2500,2700,2700,3000,3300,3700,3900,4500,4500,4500
,Aggregated,75759,0,2200.0,2257.9420727043553,383.78719496540725,5457.009684992954,10012.734777386186,425.63898671192317,0.0,2200,2300,2500,2600,2900,3300,3700,4000,4600,5100,5500
